examinDe,beachKoreanNm,examinLcDetail,distance_from_estuary_km,ecoli_max,enterococcus_max,any_exceed
2025-08-27,광안리,청담이상,0.5,20.0,5.0,False
2025-08-27,광안리,광안지웰에스테이트 오피스텔,0.5,10.0,0.5,False
2025-08-27,광안리,광안지웰에스테이트 오피스텔,0.5,10.0,0.5,False
2025-08-27,광안리,고마대구탕 ,0.5,10.0,0.5,False
2025-08-27,광안리,고마대구탕 ,0.5,10.0,49.0,False
2025-08-13,광안리,칠성횟집,0.5,473.0,60.0,False
2025-08-13,광안리,칠성횟집,0.5,377.0,72.0,False
2025-08-13,광안리,청담이상,0.5,581.0,95.0,True
2025-08-13,광안리,청담이상,0.5,269.0,77.0,False
2025-08-13,광안리,광안지웰에스테이트 오피스텔,0.5,910.0,118.0,True
2025-08-13,광안리,광안지웰에스테이트 오피스텔,0.5,812.0,144.0,True
2025-08-13,광안리,고마대구탕,0.5,30.0,10.0,False
2025-08-13,광안리,고마대구탕,0.5,197.0,37.0,False
2025-07-30,광안리,칠성횟집,0.5,0.5,5.0,False
2025-07-30,광안리,칠성횟집,0.5,0.5,5.0,False
2025-07-30,광안리,호텔아쿠아펠리스 삼거리,0.5,0.5,16.0,False
2025-07-30,광안리,호텔아쿠아펠리스 삼거리,0.5,0.5,5.0,False
2025-07-30,광안리,청담이상,0.5,20.0,10.0,False
2025-07-30,광안리,청담이상,0.5,0.5,10.0,False
2025-07-30,광안리,광인지웰에스테이트 오피스텔,0.5,20.0,21.0,False
2025-07-30,광안리,광인지웰에스테이트 오피스텔,0.5,10.0,48.0,False
2025-07-30,광안리,고마대구탕,0.5,10.0,10.0,False
2025-07-30,광안리,고마대구탕,0.5,10.0,5.0,False
2025-07-14,광안리,칠성횟집,0.5,0.5,5.0,False
2025-07-14,광안리,칠성횟집,0.5,20.0,5.0,False
2025-07-14,광안리,호텔아쿠아펠리스 삼거리 앞,0.5,10.0,0.5,False
2025-07-14,광안리,호텔아쿠아펠리스 삼거리 앞,0.5,0.5,5.0,False
2025-07-14,광안리,청담이상,0.5,0.5,0.5,False
2025-07-14,광안리,청담이상,0.5,0.5,5.0,False
2025-07-14,광안리,광안지웰에스테이트 오피스텔,0.5,0.5,0.5,False
2025-07-14,광안리,광안지웰에스테이트 오피스텔,0.5,0.5,0.5,False
2025-07-14,광안리,고마대구탕 ,0.5,0.5,5.0,False
2025-07-14,광안리,고마대구탕 ,0.5,0.5,0.5,False
2025-07-04,광안리,칠성횟집,0.5,10.0,0.5,False
2025-07-04,광안리,칠성횟집,0.5,0.5,0.5,False
2025-07-04,광안리,호텔아쿠아펠리스 삼거리 앞,0.5,0.5,0.5,False
2025-07-04,광안리,호텔아쿠아펠리스 삼거리 앞,0.5,0.5,0.5,False
2025-07-04,광안리,청담이상,0.5,0.5,0.5,False
2025-07-04,광안리,청담이상,0.5,0.5,0.5,False
2025-07-04,광안리,광안지웰에스테이트 오피스텔,0.5,0.5,0.5,False
2025-07-04,광안리,광안지웰에스테이트 오피스텔,0.5,0.5,0.5,False
2025-07-04,광안리,고마대구탕,0.5,0.5,0.5,False
2025-07-04,광안리,고마대구탕,0.5,0.5,0.5,False
2025-06-13,광안리,칠성횟집,0.5,10.0,10.0,False
2025-06-13,광안리,칠성횟집,0.5,0.5,5.0,False
2025-06-13,광안리,칠성횟집,0.5,0.5,0.5,False
2025-06-13,광안리,칠성횟집,0.5,10.0,0.5,False
2025-06-13,광안리,청담이상,0.5,0.5,0.5,False
2025-06-13,광안리,청담이상,0.5,0.5,0.5,False
2025-06-13,광안리,광안지웰에스테이트 오피스텔,0.5,10.0,0.5,False
2025-06-13,광안리,광안지웰에스테이트 오피스텔,0.5,0.5,15.0,False
2025-06-13,광안리,고마대구탕,0.5,0.5,0.5,False
2025-06-13,광안리,고마대구탕,0.5,31.0,5.0,False
2026-06-10,광안리,칠성횟집,0.5,0.5,0.5,False
2026-06-10,광안리,호텔아쿠아펠리스 삼거리,0.5,5.0,0.5,False
2026-06-10,광안리,청담이상,0.5,0.5,0.5,False
2026-06-10,광안리,광안지웰에스테이트 오피스텔,0.5,0.5,0.5,False
2026-06-10,광안리,고마대구탕,0.5,0.5,0.5,False
