date,examinLcDetail,ecoli_max,enterococcus_max
2025-07-14,광안지웰에스테이트 오피스텔,0.5,0.5
2025-07-14,고마대구탕 ,0.5,5.0
2025-07-14,고마대구탕 ,0.5,0.5
2025-07-04,칠성횟집,10.0,0.5
2025-07-04,칠성횟집,0.5,0.5
2025-07-04,호텔아쿠아펠리스 삼거리 앞,0.5,0.5
2025-07-04,호텔아쿠아펠리스 삼거리 앞,0.5,0.5
2025-07-04,청담이상,0.5,0.5
2025-07-04,청담이상,0.5,0.5
2025-07-04,광안지웰에스테이트 오피스텔,0.5,0.5
2025-07-04,광안지웰에스테이트 오피스텔,0.5,0.5
2025-07-04,고마대구탕,0.5,0.5
2025-07-04,고마대구탕,0.5,0.5
2025-06-13,칠성횟집,10.0,10.0
2025-06-13,칠성횟집,0.5,5.0
2025-06-13,칠성횟집,0.5,0.5
2025-06-13,칠성횟집,10.0,0.5
2025-06-13,청담이상,0.5,0.5
2025-06-13,청담이상,0.5,0.5
2025-06-13,광안지웰에스테이트 오피스텔,10.0,0.5
2025-06-13,광안지웰에스테이트 오피스텔,0.5,15.0
2025-06-13,고마대구탕,0.5,0.5
2025-06-13,고마대구탕,31.0,5.0
2026-06-10,칠성횟집,0.5,0.5
2026-06-10,호텔아쿠아펠리스 삼거리,5.0,0.5
2026-06-10,청담이상,0.5,0.5
2026-06-10,광안지웰에스테이트 오피스텔,0.5,0.5
2026-06-10,고마대구탕,0.5,0.5
