date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,wind_direction_deg,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,wind_dir_1d_lag,month,중앙사업단_vol,중앙사업단_vol_1d_lag,중앙사업단_vol_3d_sum_lag,영도사업단_vol,영도사업단_vol_1d_lag,영도사업단_vol_3d_sum_lag,log_ecoli
2017-08-17,송도스포츠센터앞,1.0,441.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,88067.0,85910.0,261815.0,,,,6.091309882077698
2017-08-11,송도비치호텔앞,0.0,97.0,0,2.0,26.120833333333334,3.0717617166666673,149.20833333333334,4.5,42.9,47.5,26.945833333333336,26.120833333333334,1.655093916666667,172.33333333333334,8,86119.0,86715.0,265120.0,,,,4.584967478670572
2017-08-11,송도임해행정봉사실앞,0.5,85.0,0,2.0,26.120833333333334,3.0717617166666673,149.20833333333334,4.5,42.9,47.5,26.945833333333336,26.120833333333334,1.655093916666667,172.33333333333334,8,86119.0,86715.0,265120.0,,,,4.454347296253507
2017-08-11,송도스포츠센터앞,1.0,161.0,0,2.0,26.120833333333334,3.0717617166666673,149.20833333333334,4.5,42.9,47.5,26.945833333333336,26.120833333333334,1.655093916666667,172.33333333333334,8,86119.0,86715.0,265120.0,,,,5.087596335232384
2017-08-02,송도비치호텔앞,0.0,179.0,0,0.0,25.712500000000002,4.525466583333333,48.791666666666664,0.0,3.6999999999999997,3.8,26.120833333333334,25.712500000000002,3.248845191666667,50.666666666666664,8,84252.0,86930.0,259725.0,,,,5.19295685089021
2017-08-02,송도임해행정봉사실앞,0.5,242.0,0,0.0,25.712500000000002,4.525466583333333,48.791666666666664,0.0,3.6999999999999997,3.8,26.120833333333334,25.712500000000002,3.248845191666667,50.666666666666664,8,84252.0,86930.0,259725.0,,,,5.493061443340548
2017-08-02,송도스포츠센터앞,1.0,169.0,0,0.0,25.712500000000002,4.525466583333333,48.791666666666664,0.0,3.6999999999999997,3.8,26.120833333333334,25.712500000000002,3.248845191666667,50.666666666666664,8,84252.0,86930.0,259725.0,,,,5.135798437050262
2017-07-27,송도비치호텔앞,0.0,20.0,0,0.0,24.575,4.113429216666667,48.25,0.0,30.4,30.599999999999998,24.84583333333333,24.575,6.652783100000001,45.625,7,87488.0,86205.0,262070.0,,,,3.044522437723423
2017-07-27,송도임해행정봉사실앞,0.5,1.0,0,0.0,24.575,4.113429216666667,48.25,0.0,30.4,30.599999999999998,24.84583333333333,24.575,6.652783100000001,45.625,7,87488.0,86205.0,262070.0,,,,0.6931471805599453
2017-07-27,송도스포츠센터앞,1.0,1.0,0,0.0,24.575,4.113429216666667,48.25,0.0,30.4,30.599999999999998,24.84583333333333,24.575,6.652783100000001,45.625,7,87488.0,86205.0,262070.0,,,,0.6931471805599453
2017-07-19,송도비치호텔앞,0.0,1.0,0,0.1,27.150000000000002,2.0208349500000002,235.5,7.7,9.3,10.5,26.2,27.150000000000002,3.1446784416666667,243.58333333333334,7,85059.0,86998.0,253647.0,,,,0.6931471805599453
2017-07-19,송도임해행정봉사실앞,0.5,1.0,0,0.1,27.150000000000002,2.0208349500000002,235.5,7.7,9.3,10.5,26.2,27.150000000000002,3.1446784416666667,243.58333333333334,7,85059.0,86998.0,253647.0,,,,0.6931471805599453
2017-07-19,송도스포츠센터앞,1.0,1.0,0,0.1,27.150000000000002,2.0208349500000002,235.5,7.7,9.3,10.5,26.2,27.150000000000002,3.1446784416666667,243.58333333333334,7,85059.0,86998.0,253647.0,,,,0.6931471805599453
2017-07-13,송도비치호텔앞,0.0,63.0,0,0.0,25.537499999999998,3.519678741666667,235.75,0.0,28.8,31.0,26.758333333333336,25.537499999999998,3.0115764833333336,253.5,7,82920.0,88845.0,259988.0,,,,4.1588830833596715
2017-07-13,송도임해행정봉사실앞,0.5,31.0,0,0.0,25.537499999999998,3.519678741666667,235.75,0.0,28.8,31.0,26.758333333333336,25.537499999999998,3.0115764833333336,253.5,7,82920.0,88845.0,259988.0,,,,3.4657359027997265
