관측소명,관측소코드,관측일시,풍향,기압(hPa),습도(%),기온(℃),수온(℃),최대파고(m),풍속(m/s),위도,경도
거제도,22104,2022-05-07,,1016.6,86.0,17.1,15.8,3.1,5.4,34.7667000000,128.9000000000
거제도,22104,2022-05-08,,1018.8,71.0,16.1,16.1,3.1,8.9,34.7667000000,128.9000000000
거제도,22104,2022-05-09,,1017.7,72.0,16.2,16.3,3.1,9.7,34.7667000000,128.9000000000
거제도,22104,2022-05-10,,1016.6,81.0,16.5,15.9,3.1,8.5,34.7667000000,128.9000000000
거제도,22104,2022-05-11,,1015.1,88.0,17.5,16.6,1.8,3.0,34.7667000000,128.9000000000
거제도,22104,2022-05-12,,1011.1,94.0,17.9,17.3,2.3,5.6,34.7667000000,128.9000000000
거제도,22104,2022-05-13,,1007.9,89.0,17.4,18.3,2.3,8.0,34.7667000000,128.9000000000
거제도,22104,2022-05-14,,1011.1,68.0,18.1,18.4,1.5,5.2,34.7667000000,128.9000000000
거제도,22104,2022-05-15,,1013.3,60.0,17.0,17.6,1.3,5.4,34.7667000000,128.9000000000
거제도,22104,2022-05-16,,1012.7,68.0,17.0,17.6,1.0,5.2,34.7667000000,128.9000000000
거제도,22104,2022-05-17,,1015.1,80.0,17.4,17.6,1.1,3.8,34.7667000000,128.9000000000
거제도,22104,2022-05-18,,1018.4,85.0,17.3,16.4,1.0,5.5,34.7667000000,128.9000000000
거제도,22104,2022-05-19,,1018.3,79.0,17.4,15.9,1.0,5.0,34.7667000000,128.9000000000
거제도,22104,2022-05-20,,1013.9,87.0,17.6,16.3,0.7,3.7,34.7667000000,128.9000000000
거제도,22104,2022-05-21,,1008.4,90.0,18.1,16.5,0.9,3.3,34.7667000000,128.9000000000
거제도,22104,2022-05-22,,1007.6,81.0,18.9,17.1,1.5,4.7,34.7667000000,128.9000000000
거제도,22104,2022-05-23,,1013.0,90.0,19.2,18.3,1.8,2.0,34.7667000000,128.9000000000
거제도,22104,2022-05-24,,1013.2,92.0,20.0,19.2,0.7,2.0,34.7667000000,128.9000000000
거제도,22104,2022-05-25,,1009.3,91.0,19.3,18.5,0.9,4.8,34.7667000000,128.9000000000
거제도,22104,2022-05-26,,1004.1,88.0,18.6,18.1,1.2,5.8,34.7667000000,128.9000000000
거제도,22104,2022-05-27,,1002.1,77.0,18.7,16.8,2.2,6.8,34.7667000000,128.9000000000
거제도,22104,2022-05-28,,1006.8,86.0,18.3,16.7,1.5,6.0,34.7667000000,128.9000000000
거제도,22104,2022-05-29,,1006.3,89.0,18.7,17.5,0.7,3.3,34.7667000000,128.9000000000
거제도,22104,2022-05-30,,1001.7,87.0,19.3,18.0,1.8,3.2,34.7667000000,128.9000000000
거제도,22104,2022-05-31,,1008.0,76.0,19.7,18.2,1.1,4.3,34.7667000000,128.9000000000
거제도,22104,2022-06-01,,1007.2,83.0,19.8,18.6,1.2,3.1,34.7667000000,128.9000000000
거제도,22104,2022-06-02,,1007.6,94.0,18.9,18.1,1.0,5.5,34.7667000000,128.9000000000
거제도,22104,2022-06-03,,1010.6,94.0,19.1,18.3,2.3,6.0,34.7667000000,128.9000000000
거제도,22104,2022-06-04,,1011.9,90.0,19.5,19.0,2.8,8.1,34.7667000000,128.9000000000
거제도,22104,2022-06-05,,1002.7,93.0,19.0,19.1,3.7,9.0,34.7667000000,128.9000000000
거제도,22104,2022-06-06,,999.8,86.0,19.4,18.9,4.2,7.3,34.7667000000,128.9000000000
거제도,22104,2022-06-07,,1008.3,81.0,18.7,19.4,3.7,8.1,34.7667000000,128.9000000000
거제도,22104,2022-06-08,,1012.3,81.0,18.7,19.6,3.2,7.7,34.7667000000,128.9000000000
거제도,22104,2022-06-09,,1014.1,82.0,19.4,19.0,1.9,5.4,34.7667000000,128.9000000000
거제도,22104,2022-06-10,,1014.3,91.0,20.1,19.2,1.0,2.7,34.7667000000,128.9000000000
거제도,22104,2022-06-11,,1012.0,89.0,20.4,19.4,3.6,7.7,34.7667000000,128.9000000000
거제도,22104,2022-06-12,,1013.4,82.0,20.5,20.2,3.0,8.6,34.7667000000,128.9000000000
거제도,22104,2022-06-13,,1009.5,86.0,20.6,20.6,3.7,10.5,34.7667000000,128.9000000000
거제도,22104,2022-06-14,,1006.9,92.0,19.6,20.7,5.2,12.6,34.7667000000,128.9000000000
거제도,22104,2022-06-15,,1008.1,93.0,20.4,20.8,2.9,5.9,34.7667000000,128.9000000000
거제도,22104,2022-06-16,,1008.6,95.0,20.8,20.8,1.8,7.0,34.7667000000,128.9000000000
거제도,22104,2022-06-17,,1009.1,97.0,21.2,20.5,1.4,4.2,34.7667000000,128.9000000000
거제도,22104,2022-06-18,,1007.9,97.0,21.3,20.8,0.9,4.9,34.7667000000,128.9000000000
거제도,22104,2022-06-19,,1008.1,98.0,21.2,20.2,1.1,4.1,34.7667000000,128.9000000000
거제도,22104,2022-06-20,,1005.1,98.0,22.1,20.9,1.2,1.9,34.7667000000,128.9000000000
거제도,22104,2022-06-21,,1004.2,98.0,23.1,22.2,1.0,2.7,34.7667000000,128.9000000000
거제도,22104,2022-06-22,,1008.1,97.0,22.8,22.2,1.7,4.8,34.7667000000,128.9000000000
거제도,22104,2022-06-23,,1004.8,98.0,23.5,21.6,3.6,7.4,34.7667000000,128.9000000000
거제도,22104,2022-06-24,,1000.9,98.0,22.0,19.7,5.3,9.9,34.7667000000,128.9000000000
거제도,22104,2022-06-25,,1007.6,98.0,22.1,20.4,2.4,5.9,34.7667000000,128.9000000000
거제도,22104,2022-06-26,,1012.3,99.0,23.1,21.3,2.6,6.2,34.7667000000,128.9000000000
거제도,22104,2022-06-27,,1011.6,98.0,23.7,21.8,2.1,7.3,34.7667000000,128.9000000000
거제도,22104,2022-06-28,,1008.9,98.0,24.0,21.9,2.5,7.8,34.7667000000,128.9000000000
거제도,22104,2022-06-29,,1009.2,97.0,24.1,21.8,2.7,8.3,34.7667000000,128.9000000000
거제도,22104,2022-06-30,,1013.3,99.0,23.3,22.3,1.8,4.4,34.7667000000,128.9000000000
거제도,22104,2022-07-01,,1015.2,97.0,24.7,23.9,1.1,2.0,34.7667000000,128.9000000000
거제도,22104,2022-07-02,,1012.9,95.0,24.7,23.8,0.8,2.9,34.7667000000,128.9000000000
거제도,22104,2022-07-03,,1009.4,92.0,25.7,24.3,0.8,2.2,34.7667000000,128.9000000000
거제도,22104,2022-07-04,,1005.9,94.0,26.0,24.9,1.8,1.9,34.7667000000,128.9000000000
거제도,22104,2022-07-05,,1005.7,95.0,26.1,25.3,1.5,2.5,34.7667000000,128.9000000000
거제도,22104,2022-07-06,,1009.3,98.0,26.5,25.6,0.9,1.9,34.7667000000,128.9000000000
거제도,22104,2022-07-07,,1008.9,98.0,26.8,25.5,1.6,3.8,34.7667000000,128.9000000000
거제도,22104,2022-07-08,,1003.7,98.0,26.1,25.1,1.9,5.9,34.7667000000,128.9000000000
거제도,22104,2022-07-09,,1002.0,89.0,26.7,26.4,1.3,1.7,34.7667000000,128.9000000000
거제도,22104,2022-07-10,,1006.1,91.0,26.5,26.3,1.1,3.6,34.7667000000,128.9000000000
거제도,22104,2022-07-11,,1006.4,93.0,26.2,25.9,1.3,2.3,34.7667000000,128.9000000000
거제도,22104,2022-07-12,,1008.9,87.0,25.2,24.3,2.8,7.4,34.7667000000,128.9000000000
거제도,22104,2022-07-13,,1006.1,89.0,25.5,24.7,1.7,3.9,34.7667000000,128.9000000000
거제도,22104,2022-07-14,,1000.0,98.0,25.0,23.6,2.2,6.6,34.7667000000,128.9000000000
거제도,22104,2022-07-15,,999.4,97.0,24.2,24.0,1.9,3.5,34.7667000000,128.9000000000
거제도,22104,2022-07-16,,998.5,94.0,24.2,23.7,1.6,3.2,34.7667000000,128.9000000000
거제도,22104,2022-07-17,,1000.9,93.0,23.5,22.3,2.0,4.9,34.7667000000,128.9000000000
거제도,22104,2022-07-18,,1000.3,98.0,23.6,23.2,2.9,4.8,34.7667000000,128.9000000000
거제도,22104,2022-07-19,,1002.3,96.0,24.3,23.6,3.2,4.8,34.7667000000,128.9000000000
거제도,22104,2022-07-20,,1006.5,94.0,23.8,23.1,2.1,3.9,34.7667000000,128.9000000000
거제도,22104,2022-07-21,,1002.3,93.0,23.4,21.2,2.8,7.1,34.7667000000,128.9000000000
거제도,22104,2022-07-22,,1005.7,91.0,22.4,20.6,2.5,5.2,34.7667000000,128.9000000000
거제도,22104,2022-07-23,,1006.8,97.0,23.4,22.4,2.6,2.4,34.7667000000,128.9000000000
거제도,22104,2022-07-24,,1003.7,96.0,23.9,22.3,2.2,6.2,34.7667000000,128.9000000000
거제도,22104,2022-07-25,,1008.9,96.0,24.0,23.5,1.4,3.2,34.7667000000,128.9000000000
거제도,22104,2022-07-26,,1010.5,96.0,24.4,23.6,1.0,4.7,34.7667000000,128.9000000000
거제도,22104,2022-07-27,,1010.5,93.0,25.1,24.2,1.9,6.9,34.7667000000,128.9000000000
거제도,22104,2022-07-28,,1011.7,98.0,25.4,24.2,2.2,6.6,34.7667000000,128.9000000000
거제도,22104,2022-07-29,,1011.8,96.0,26.4,25.4,2.4,8.8,34.7667000000,128.9000000000
거제도,22104,2022-07-30,,1008.8,93.0,27.0,25.3,3.3,8.8,34.7667000000,128.9000000000
거제도,22104,2022-07-31,,1007.5,93.0,27.6,25.5,2.6,4.0,34.7667000000,128.9000000000
거제도,22104,2022-08-01,,1008.3,93.0,27.7,25.6,6.2,5.9,34.7667000000,128.9000000000
거제도,22104,2022-08-02,,1011.7,98.0,26.9,25.0,2.9,6.0,34.7667000000,128.9000000000
거제도,22104,2022-08-03,,1011.6,99.0,26.5,25.3,1.4,4.9,34.7667000000,128.9000000000
거제도,22104,2022-08-04,,1009.7,97.0,26.6,25.6,1.1,6.2,34.7667000000,128.9000000000
거제도,22104,2022-08-05,,1007.0,98.0,26.6,25.1,1.1,5.7,34.7667000000,128.9000000000
거제도,22104,2022-08-06,,1006.4,97.0,27.2,26.2,1.2,6.0,34.7667000000,128.9000000000
거제도,22104,2022-08-07,,1008.3,96.0,28.1,27.0,1.5,5.7,34.7667000000,128.9000000000
거제도,22104,2022-08-08,,1009.6,96.0,27.7,26.4,1.8,6.2,34.7667000000,128.9000000000
거제도,22104,2022-08-09,,1009.3,95.0,27.9,26.9,1.5,5.4,34.7667000000,128.9000000000
거제도,22104,2022-08-10,,1008.3,97.0,27.5,26.4,1.5,4.8,34.7667000000,128.9000000000
거제도,22104,2022-08-11,,1006.7,97.0,27.1,26.0,1.3,5.1,34.7667000000,128.9000000000
거제도,22104,2022-08-12,,1005.8,97.0,26.6,26.0,1.6,5.8,34.7667000000,128.9000000000
거제도,22104,2022-08-13,,1006.8,98.0,25.7,25.3,1.4,3.9,34.7667000000,128.9000000000
거제도,22104,2022-08-14,,1007.7,97.0,26.0,24.7,1.4,5.3,34.7667000000,128.9000000000
거제도,22104,2022-08-15,,1005.5,98.0,26.3,25.1,1.7,5.9,34.7667000000,128.9000000000
거제도,22104,2022-08-16,,1005.3,98.0,25.0,23.9,3.2,4.8,34.7667000000,128.9000000000
거제도,22104,2022-08-17,,1006.4,98.0,24.3,23.8,2.9,3.8,34.7667000000,128.9000000000
거제도,22104,2022-08-18,,1008.0,92.0,25.2,25.5,2.1,3.0,34.7667000000,128.9000000000
거제도,22104,2022-08-19,,1005.3,94.0,25.8,25.0,1.3,4.4,34.7667000000,128.9000000000
거제도,22104,2022-08-20,,1003.2,98.0,25.2,23.9,2.3,5.2,34.7667000000,128.9000000000
거제도,22104,2022-08-21,,1005.2,88.0,25.2,23.8,2.7,7.3,34.7667000000,128.9000000000
거제도,22104,2022-08-22,,1005.1,77.0,25.7,25.1,2.3,3.9,34.7667000000,128.9000000000
거제도,22104,2022-08-23,,1006.0,90.0,26.0,25.8,1.5,5.2,34.7667000000,128.9000000000
거제도,22104,2022-08-24,,1007.4,89.0,24.7,26.7,4.3,9.5,34.7667000000,128.9000000000
거제도,22104,2022-08-25,,1007.2,83.0,25.2,26.6,2.3,4.4,34.7667000000,128.9000000000
거제도,22104,2022-08-26,,1006.5,75.0,25.4,25.5,1.3,4.1,34.7667000000,128.9000000000
거제도,22104,2022-08-27,,1008.7,75.0,25.4,25.7,1.4,4.4,34.7667000000,128.9000000000
거제도,22104,2022-08-28,,1014.2,71.0,24.9,26.0,2.9,8.7,34.7667000000,128.9000000000
거제도,22104,2022-08-29,,1014.4,81.0,26.0,26.8,2.3,7.3,34.7667000000,128.9000000000
거제도,22104,2022-08-30,,1010.2,92.0,26.5,26.7,1.6,6.2,34.7667000000,128.9000000000
거제도,22104,2022-08-31,,1007.2,91.0,25.5,26.3,2.3,5.3,34.7667000000,128.9000000000
거제도,22104,2022-09-01,,1012.4,82.0,25.3,26.3,2.9,8.8,34.7667000000,128.9000000000
거제도,22104,2022-09-02,,1014.2,91.0,24.7,26.1,4.9,10.1,34.7667000000,128.9000000000
거제도,22104,2022-09-03,,1013.0,90.0,26.2,26.7,4.1,10.5,34.7667000000,128.9000000000
거제도,22104,2022-09-04,,1009.9,95.0,27.5,26.5,3.8,5.9,34.7667000000,128.9000000000
거제도,22104,2022-09-05,,1002.4,90.0,28.1,26.3,9.1,7.0,34.7667000000,128.9000000000
거제도,22104,2022-09-06,,998.1,77.0,25.5,25.1,14.9,9.8,34.7667000000,128.9000000000
거제도,22104,2022-09-07,,1016.0,63.0,24.7,25.3,2.6,4.5,34.7667000000,128.9000000000
거제도,22104,2022-09-08,,1016.7,75.0,23.6,24.6,2.7,8.2,34.7667000000,128.9000000000
거제도,22104,2022-09-09,,1016.5,79.0,23.5,23.9,3.3,9.5,34.7667000000,128.9000000000
거제도,22104,2022-09-10,,1016.2,79.0,23.8,24.3,4.5,11.0,34.7667000000,128.9000000000
거제도,22104,2022-09-11,,1014.3,86.0,24.1,25.8,3.0,8.7,34.7667000000,128.9000000000
거제도,22104,2022-09-12,,1013.4,88.0,24.2,25.2,2.3,8.0,34.7667000000,128.9000000000
거제도,22104,2022-09-13,,1013.8,88.0,24.4,24.7,4.4,11.9,34.7667000000,128.9000000000
거제도,22104,2022-09-14,,1014.1,87.0,24.6,25.7,5.8,14.5,34.7667000000,128.9000000000
거제도,22104,2022-09-15,,1011.6,88.0,24.3,24.7,4.5,12.6,34.7667000000,128.9000000000
거제도,22104,2022-09-16,,1009.2,95.0,24.5,24.6,4.1,7.7,34.7667000000,128.9000000000
거제도,22104,2022-09-17,,1007.1,92.0,25.2,24.1,1.7,6.7,34.7667000000,128.9000000000
거제도,22104,2022-09-18,,997.6,89.0,25.6,23.9,6.0,12.2,34.7667000000,128.9000000000
거제도,22104,2022-09-19,,994.1,80.0,25.2,23.8,10.2,11.6,34.7667000000,128.9000000000
거제도,22104,2022-09-20,,1012.3,66.0,21.5,24.0,7.7,11.2,34.7667000000,128.9000000000
거제도,22104,2022-09-21,,1016.6,66.0,21.2,24.6,4.7,9.6,34.7667000000,128.9000000000
거제도,22104,2022-09-22,,1014.4,75.0,22.5,24.5,3.4,7.1,34.7667000000,128.9000000000
거제도,22104,2022-09-23,,1011.7,73.0,23.4,25.0,1.4,6.0,34.7667000000,128.9000000000
거제도,22104,2022-09-24,,1015.3,57.0,21.9,25.3,1.7,6.0,34.7667000000,128.9000000000
거제도,22104,2022-09-25,,1015.6,69.0,22.9,24.2,2.1,6.3,34.7667000000,128.9000000000
거제도,22104,2022-09-26,,1015.9,78.0,22.6,23.8,1.0,5.7,34.7667000000,128.9000000000
거제도,22104,2022-09-27,,1014.7,82.0,23.0,24.4,2.5,7.4,34.7667000000,128.9000000000
거제도,22104,2022-09-28,,1013.3,78.0,23.2,24.3,1.8,4.7,34.7667000000,128.9000000000
거제도,22104,2022-09-29,,1014.1,75.0,23.4,23.9,1.1,2.8,34.7667000000,128.9000000000
거제도,22104,2022-09-30,,1015.8,80.0,23.1,24.0,0.6,2.5,34.7667000000,128.9000000000
거제도,22104,2022-10-01,,1017.3,85.0,23.4,24.1,0.5,2.7,34.7667000000,128.9000000000
거제도,22104,2022-10-02,,1017.9,85.0,24.0,24.2,1.0,2.2,34.7667000000,128.9000000000
거제도,22104,2022-10-03,,1015.7,93.0,25.0,24.0,2.4,6.6,34.7667000000,128.9000000000
거제도,22104,2022-10-04,,1012.5,90.0,23.3,23.9,3.6,10.1,34.7667000000,128.9000000000
거제도,22104,2022-10-05,,1018.3,80.0,20.5,23.9,4.8,9.1,34.7667000000,128.9000000000
거제도,22104,2022-10-06,,1017.8,75.0,20.7,23.9,3.3,4.9,34.7667000000,128.9000000000
거제도,22104,2022-10-07,,1017.6,67.0,19.7,23.8,4.7,7.5,34.7667000000,128.9000000000
거제도,22104,2022-10-08,,1022.9,67.0,19.7,22.9,5.7,10.6,34.7667000000,128.9000000000
거제도,22104,2022-10-09,,1016.5,73.0,20.5,23.3,4.5,7.3,34.7667000000,128.9000000000
거제도,22104,2022-10-10,,1014.1,61.0,17.0,23.3,2.4,9.2,34.7667000000,128.9000000000
거제도,22104,2022-10-11,,1019.8,58.0,17.3,22.6,2.3,5.9,34.7667000000,128.9000000000
거제도,22104,2022-10-12,,1024.6,68.0,19.0,23.1,3.2,8.7,34.7667000000,128.9000000000
거제도,22104,2022-10-13,,1022.7,66.0,21.1,22.9,3.2,10.3,34.7667000000,128.9000000000
거제도,22104,2022-10-14,,1018.8,74.0,20.6,22.7,2.4,8.4,34.7667000000,128.9000000000
거제도,22104,2022-10-15,,1018.3,77.0,20.7,22.0,2.0,7.8,34.7667000000,128.9000000000
거제도,22104,2022-10-16,,1017.1,80.0,20.6,21.3,1.6,5.0,34.7667000000,128.9000000000
거제도,22104,2022-10-17,,1015.1,64.0,19.6,22.2,2.8,7.8,34.7667000000,128.9000000000
거제도,22104,2022-10-18,,1020.0,52.0,15.7,23.5,3.7,7.6,34.7667000000,128.9000000000
거제도,22104,2022-10-19,,1024.1,48.0,15.9,22.7,2.3,6.2,34.7667000000,128.9000000000
거제도,22104,2022-10-20,,1026.8,56.0,17.8,21.9,1.4,4.1,34.7667000000,128.9000000000
거제도,22104,2022-10-21,,1024.2,67.0,19.5,20.5,0.6,3.4,34.7667000000,128.9000000000
거제도,22104,2022-10-22,,1019.4,79.0,20.2,20.6,0.7,3.8,34.7667000000,128.9000000000
거제도,22104,2022-10-23,,1016.5,67.0,18.9,20.4,2.6,6.3,34.7667000000,128.9000000000
거제도,22104,2022-10-24,,1018.6,55.0,16.2,22.0,3.3,8.5,34.7667000000,128.9000000000
거제도,22104,2022-10-25,,1025.8,64.0,15.8,22.2,4.2,9.6,34.7667000000,128.9000000000
거제도,22104,2022-10-26,,1026.3,70.0,17.7,20.5,3.7,6.6,34.7667000000,128.9000000000
거제도,22104,2022-10-27,,1024.0,65.0,19.0,21.2,1.4,4.1,34.7667000000,128.9000000000
거제도,22104,2022-10-28,,1024.6,77.0,18.8,22.0,3.1,8.0,34.7667000000,128.9000000000
거제도,22104,2022-10-29,,1025.4,70.0,18.7,21.6,3.3,8.8,34.7667000000,128.9000000000
거제도,22104,2022-10-30,,1024.6,72.0,17.8,20.8,3.0,9.1,34.7667000000,128.9000000000
거제도,22104,2022-10-31,,1022.9,68.0,18.4,20.2,3.0,9.0,34.7667000000,128.9000000000
거제도,22104,2022-11-01,,1020.2,67.0,18.5,20.4,2.0,5.0,34.7667000000,128.9000000000
거제도,22104,2022-11-02,,1019.3,65.0,18.4,22.5,1.5,4.1,34.7667000000,128.9000000000
거제도,22104,2022-11-03,,1016.9,56.0,18.6,22.6,1.0,4.9,34.7667000000,128.9000000000
거제도,22104,2022-11-04,,1019.2,51.0,14.5,22.3,2.3,9.0,34.7667000000,128.9000000000
거제도,22104,2022-11-05,,1022.9,40.0,13.7,21.3,2.3,6.9,34.7667000000,128.9000000000
거제도,22104,2022-11-06,,1023.9,48.0,14.7,20.9,1.6,4.0,34.7667000000,128.9000000000
거제도,22104,2022-11-07,,1022.6,59.0,16.2,22.1,1.0,4.1,34.7667000000,128.9000000000
거제도,22104,2022-11-08,,1024.3,57.0,17.6,21.6,0.7,3.5,34.7667000000,128.9000000000
거제도,22104,2022-11-09,,1024.6,63.0,17.4,19.6,0.9,3.9,34.7667000000,128.9000000000
거제도,22104,2022-11-10,,1024.1,56.0,18.2,19.7,1.0,3.1,34.7667000000,128.9000000000
거제도,22104,2022-11-11,,1025.4,75.0,19.4,19.9,1.4,6.5,34.7667000000,128.9000000000
거제도,22104,2022-11-12,,1018.8,90.0,19.1,18.7,1.8,3.7,34.7667000000,128.9000000000
거제도,22104,2022-11-13,,1012.9,83.0,18.3,18.3,3.8,9.6,34.7667000000,128.9000000000
거제도,22104,2022-11-14,,1016.9,69.0,15.8,21.1,4.3,6.3,34.7667000000,128.9000000000
거제도,22104,2022-11-15,,1016.5,56.0,13.8,20.9,3.6,7.1,34.7667000000,128.9000000000
거제도,22104,2022-11-16,,1019.9,60.0,15.3,19.6,1.7,5.0,34.7667000000,128.9000000000
거제도,22104,2022-11-17,,1023.2,55.0,15.4,18.0,1.2,4.0,34.7667000000,128.9000000000
거제도,22104,2022-11-18,,1024.7,69.0,16.7,17.7,1.9,7.1,34.7667000000,128.9000000000
거제도,22104,2022-11-19,,1021.3,64.0,18.6,19.3,3.0,8.4,34.7667000000,128.9000000000
거제도,22104,2022-11-20,,1019.1,72.0,18.0,20.1,2.8,6.5,34.7667000000,128.9000000000
거제도,22104,2022-11-21,,1020.5,75.0,17.0,19.1,1.4,4.2,34.7667000000,128.9000000000
거제도,22104,2022-11-22,,1018.7,76.0,17.4,20.6,2.0,6.5,34.7667000000,128.9000000000
거제도,22104,2022-11-23,,1014.8,70.0,17.2,20.9,3.9,7.5,34.7667000000,128.9000000000
거제도,22104,2022-11-24,,1019.9,48.0,15.9,20.3,2.1,4.2,34.7667000000,128.9000000000
거제도,22104,2022-11-25,,1018.8,69.0,17.1,19.9,1.3,3.5,34.7667000000,128.9000000000
거제도,22104,2022-11-26,,1015.8,60.0,17.3,19.7,1.0,4.9,34.7667000000,128.9000000000
거제도,22104,2022-11-27,,1020.0,58.0,16.0,19.3,1.3,5.1,34.7667000000,128.9000000000
거제도,22104,2022-11-28,,1016.3,76.0,20.3,18.5,4.1,7.4,34.7667000000,128.9000000000
거제도,22104,2022-11-29,,1010.7,72.0,17.5,18.9,6.1,10.6,34.7667000000,128.9000000000
거제도,22104,2022-11-30,,1025.7,54.0,6.1,20.2,3.1,11.8,34.7667000000,128.9000000000
거제도,22104,2022-12-01,,1028.8,55.0,4.1,18.2,3.8,9.9,34.7667000000,128.9000000000
거제도,22104,2022-12-02,,1029.3,54.0,5.6,19.2,1.5,5.4,34.7667000000,128.9000000000
거제도,22104,2022-12-03,,1025.0,60.0,11.1,18.3,1.2,3.7,34.7667000000,128.9000000000
거제도,22104,2022-12-04,,1026.0,52.0,9.5,17.9,2.0,8.6,34.7667000000,128.9000000000
거제도,22104,2022-12-05,,1024.7,48.0,7.5,18.5,2.4,9.2,34.7667000000,128.9000000000
거제도,22104,2022-12-06,,1023.6,51.0,7.7,19.1,2.9,6.2,34.7667000000,128.9000000000
거제도,22104,2022-12-07,,1023.8,51.0,10.3,18.8,1.9,5.5,34.7667000000,128.9000000000
거제도,22104,2022-12-08,,1024.8,52.0,11.3,19.4,1.4,4.0,34.7667000000,128.9000000000
거제도,22104,2022-12-09,,1021.8,56.0,12.8,18.5,1.1,3.5,34.7667000000,128.9000000000
거제도,22104,2022-12-10,,1018.0,63.0,12.1,17.9,1.2,5.8,34.7667000000,128.9000000000
거제도,22104,2022-12-11,,1019.9,54.0,10.8,17.9,3.9,8.6,34.7667000000,128.9000000000
거제도,22104,2022-12-12,,1018.8,74.0,11.2,18.5,3.8,6.3,34.7667000000,128.9000000000
거제도,22104,2022-12-13,,1017.9,56.0,9.5,17.1,3.0,9.6,34.7667000000,128.9000000000
거제도,22104,2022-12-14,,1024.8,54.0,3.3,16.7,3.4,6.9,34.7667000000,128.9000000000
거제도,22104,2022-12-15,,1025.2,60.0,5.3,16.8,1.7,5.4,34.7667000000,128.9000000000
거제도,22104,2022-12-16,,1026.1,50.0,6.8,17.6,1.9,7.0,34.7667000000,128.9000000000
거제도,22104,2022-12-17,,1022.9,52.0,4.0,17.2,2.2,8.7,34.7667000000,128.9000000000
거제도,22104,2022-12-18,,1021.7,56.0,0.5,16.6,2.8,6.4,34.7667000000,128.9000000000
거제도,22104,2022-12-19,,1026.0,56.0,3.3,16.3,2.1,4.4,34.7667000000,128.9000000000
거제도,22104,2022-12-20,,1025.9,55.0,6.4,16.0,1.4,3.4,34.7667000000,128.9000000000
거제도,22104,2022-12-21,,1011.7,77.0,9.1,16.9,1.3,5.6,34.7667000000,128.9000000000
거제도,22104,2022-12-22,,1007.7,61.0,3.4,17.8,3.1,9.7,34.7667000000,128.9000000000
거제도,22104,2022-12-23,,1010.2,59.0,0.2,16.1,3.5,10.2,34.7667000000,128.9000000000
거제도,22104,2022-12-24,,1016.4,66.0,2.4,16.1,5.2,7.9,34.7667000000,128.9000000000
거제도,22104,2022-12-25,,1019.7,51.0,6.5,16.1,4.7,8.1,34.7667000000,128.9000000000
거제도,22104,2022-12-26,,1023.2,49.0,6.6,15.9,3.1,7.1,34.7667000000,128.9000000000
거제도,22104,2022-12-27,,1026.1,44.0,7.4,15.7,2.4,6.7,34.7667000000,128.9000000000
거제도,22104,2022-12-28,,1027.9,54.0,6.3,15.3,1.9,6.7,34.7667000000,128.9000000000
거제도,22104,2022-12-29,,1031.0,58.0,4.8,15.0,1.9,6.8,34.7667000000,128.9000000000
거제도,22104,2022-12-30,,1030.7,55.0,5.7,15.1,1.5,5.4,34.7667000000,128.9000000000
거제도,22104,2022-12-31,,1029.4,57.0,5.5,16.0,1.4,6.5,34.7667000000,128.9000000000
거제도,22104,2023-01-01,,1028.7,53.0,7.6,16.8,1.3,5.8,34.7667000000,128.9000000000
거제도,22104,2023-01-02,,1028.3,41.0,6.4,15.9,1.8,8.9,34.7667000000,128.9000000000
거제도,22104,2023-01-03,,1027.1,47.0,5.3,15.1,2.1,8.5,34.7667000000,128.9000000000
거제도,22104,2023-01-04,,1029.1,53.0,6.0,14.8,2.0,6.7,34.7667000000,128.9000000000
거제도,22104,2023-01-05,,1029.5,57.0,7.8,14.9,1.2,4.3,34.7667000000,128.9000000000
거제도,22104,2023-01-06,,1022.3,58.0,8.5,15.3,1.3,5.0,34.7667000000,128.9000000000
거제도,22104,2023-01-07,,1018.3,55.0,8.7,15.5,2.4,7.3,34.7667000000,128.9000000000
거제도,22104,2023-01-08,,1024.3,57.0,9.2,16.2,1.5,5.1,34.7667000000,128.9000000000
거제도,22104,2023-01-09,,1022.4,64.0,12.6,16.2,1.5,6.8,34.7667000000,128.9000000000
거제도,22104,2023-01-10,,1027.3,63.0,10.1,14.8,2.3,5.5,34.7667000000,128.9000000000
거제도,22104,2023-01-11,,1025.3,68.0,11.6,14.6,1.6,4.7,34.7667000000,128.9000000000
거제도,22104,2023-01-12,,1022.8,80.0,13.4,14.4,1.6,3.7,34.7667000000,128.9000000000
거제도,22104,2023-01-13,,1011.6,94.0,15.8,14.7,5.2,8.3,34.7667000000,128.9000000000
거제도,22104,2023-01-14,,1012.0,89.0,13.0,15.5,3.7,10.4,34.7667000000,128.9000000000
거제도,22104,2023-01-15,,1014.6,84.0,9.1,15.5,3.7,7.9,34.7667000000,128.9000000000
거제도,22104,2023-01-16,,1020.3,63.0,4.7,15.0,3.1,10.2,34.7667000000,128.9000000000
거제도,22104,2023-01-17,,1023.5,53.0,5.0,15.0,2.7,6.9,34.7667000000,128.9000000000
거제도,22104,2023-01-18,,1024.9,60.0,5.4,14.7,2.0,5.9,34.7667000000,128.9000000000
거제도,22104,2023-01-19,,1024.1,57.0,5.8,15.6,1.5,5.1,34.7667000000,128.9000000000
