날짜,저수위(m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s)
2018-03-24,0.76,297.295,96.8,0.0008,304.896,315.544,0.0,300.408
2018-03-23,0.78,298.215,97.1,0.0326,372.657,442.263,0.0,419.827
2018-03-22,0.91,304.229,99.0,0.3941,451.092,386.81,0.0,363.311
2018-03-21,0.79,298.675,97.2,10.8583,476.017,594.327,0.0,585.599
2018-03-20,1.01,308.897,100.6,0.2243,448.782,400.136,0.0,378.617
2018-03-19,0.92,304.694,99.2,27.5091,328.98,318.216,0.0,302.903
2018-03-18,0.9,303.764,98.9,2.6469,219.671,144.798,0.0,100.298
2018-03-17,0.76,297.295,96.8,0.0253,223.519,255.51,0.0,200.967
2018-03-16,0.82,300.059,97.7,1.7867,268.783,263.436,0.0,230.601
2018-03-15,0.81,299.597,97.5,13.6416,245.147,239.811,0.0,212.116
2018-03-14,0.8,299.136,97.4,0.235,182.341,177.005,0.0,147.027
2018-03-13,0.79,298.675,97.2,0.0077,211.739,217.075,0.0,182.01
2018-03-12,0.8,299.136,97.4,0.0197,248.238,205.692,0.0,178.617
2018-03-11,0.72,295.46,96.2,0.008,242.89,248.191,0.0,222.015
2018-03-10,0.73,295.918,96.3,0.0395,303.396,329.982,0.0,299.684
2018-03-09,0.78,298.215,97.1,,428.07,438.7304514,0.0,406.3703333
2018-03-08,0.8,299.136,97.4,23.6318,418.383,370.536,0.0,335.786
2018-03-07,0.71,295.002,96.0,5.3459,190.165,264.737,0.0,231.479
2018-03-06,0.85,301.445,98.1,0.1454,352.307,330.918,0.0,299.921
2018-03-05,0.81,299.597,97.5,12.9722,172.912,205.03,0.0,174.417
2018-03-04,0.87,302.372,98.4,15.0274,138.597,85.159,0.0,58.565
2018-03-03,0.77,297.755,96.9,0.0,70.069,75.393,0.0,30.106
2018-03-02,0.78,298.215,97.1,0.045,71.537,55.576,0.0,17.286
2018-03-01,0.75,296.836,96.6,2.0083,108.874,178.307,0.0,147.832
2018-02-28,0.88,302.835,98.6,23.2539,165.158,127.681,0.0,89.086
2018-02-27,0.81,299.597,97.53,0.1429,65.26,65.259,0.0,42.797
2018-02-26,0.81,299.597,97.53,0.0,82.782,88.128,0.0,58.641
2018-02-25,0.82,300.059,97.68,0.0142,36.307,57.712,0.0,39.554
2018-02-24,0.86,301.908,98.28,0.0,69.518,26.772,0.0,10.218
2018-02-23,0.78,298.215,97.08,0.1907,35.576,51.573,0.0,37.235
2018-02-22,0.81,299.597,97.53,0.0004,46.0,62.041,0.0,43.997
2018-02-21,0.84,300.983,97.98,0.0,70.317,64.962,0.0,43.702
2018-02-20,0.83,300.52,97.83,0.0,48.228,64.288,0.0,38.184
2018-02-19,0.86,301.908,98.28,0.0,51.551,51.548,0.0,26.697
2018-02-18,0.86,301.908,98.28,0.0008,47.548,36.839,0.0,22.702
2018-02-17,0.84,300.983,97.98,0.0306,73.525,52.152,0.0,33.442
2018-02-16,0.8,299.136,97.38,0.0012,37.18,10.56,0.0,3.153
2018-02-15,0.75,296.836,96.63,0.0032,28.223,33.537,0.0,17.174
2018-02-14,0.76,297.295,96.78,0.0058,54.244,27.703,0.0,17.138
2018-02-13,0.71,295.002,96.03,0.162,27.861,1.433,0.0,0.0
2018-02-12,0.66,292.719,95.29,0.2203,1.25,1.252,0.0,0.0
2018-02-11,0.66,292.719,95.29,0.0926,0.0,1.191,0.0,0.0
2018-02-10,0.67,293.175,95.43,0.0016,6.512,1.237,0.0,0.0
2018-02-09,0.66,292.719,95.29,0.0106,0.0,1.334,0.0,0.0
2018-02-08,0.67,293.175,95.43,0.0047,1.164,1.166,0.0,0.0
2018-02-07,0.67,293.175,95.43,0.0663,6.513,1.238,0.0,0.0
2018-02-06,0.66,292.719,95.29,0.0322,6.433,1.158,0.0,0.0
2018-02-05,0.65,292.263,95.14,0.0127,11.683,1.149,0.0,0.005
2018-02-04,0.63,291.353,94.84,0.0134,11.821,1.301,0.0,0.0
2018-02-03,0.61,290.444,94.55,0.0085,0.0,3.344,0.0,0.0
2018-02-02,0.62,290.898,94.69,0.0004,15.461,41.81,0.0,18.566
2018-02-01,0.67,293.175,95.43,0.0,51.94,41.387,0.0,17.31
2018-01-31,0.65,292.263,95.14,0.0088,41.896,47.172,0.0,16.706
2018-01-30,0.66,292.719,95.29,0.0092,51.86,51.862,0.0,18.614
2018-01-29,0.66,292.719,95.29,0.0124,40.348,66.774,0.0,28.837
2018-01-28,0.71,295.002,96.03,0.0096,67.346,56.762,0.0,30.758
2018-01-27,0.69,294.088,95.73,0.0092,53.349,53.35,0.0,29.302
2018-01-26,0.69,294.088,95.73,0.2053,45.88,51.171,0.0,28.868
2018-01-25,0.7,294.545,95.88,0.0657,57.505,57.505,0.0,31.238
2018-01-24,0.7,294.545,95.88,0.0135,60.538,60.538,0.0,38.484
2018-01-23,0.7,294.545,95.88,0.0488,83.605,94.196,0.0,67.082
2018-01-22,0.72,295.46,96.18,0.412,80.918,80.915,0.0,57.625
2018-01-21,0.72,295.46,96.18,0.0,63.895,58.591,0.0,38.566
2018-01-20,0.71,295.002,96.03,0.0,75.275,91.184,0.0,38.987
2018-01-19,0.74,296.377,96.48,0.0236,100.893,69.111,0.0,22.861
2018-01-18,0.68,293.631,95.58,0.2554,99.591,89.034,0.0,42.735
2018-01-17,0.66,292.719,95.29,7.6466,90.242,116.668,0.0,82.777
2018-01-16,0.71,295.002,96.03,8.0055,120.926,62.912,0.0,24.548
2018-01-15,0.6,289.99,94.4,0.0297,44.536,76.117,0.0,28.208
2018-01-14,0.66,292.719,95.29,0.0076,66.167,60.892,0.0,26.622
2018-01-13,0.65,292.263,95.14,0.0683,28.559,70.86,0.0,45.697
2018-01-12,0.73,295.918,96.33,0.0457,55.972,77.229,0.0,49.172
2018-01-11,0.77,297.755,96.93,0.0848,90.044,63.484,0.0,35.624
2018-01-10,0.72,295.46,96.18,0.7187,86.329,54.602,0.0,29.979
2018-01-09,0.66,292.719,95.29,0.3264,63.131,89.557,0.0,66.487
2018-01-08,0.71,295.002,96.03,1.3083,107.3,123.209,0.0,98.354
2018-01-07,0.74,296.377,96.48,0.0704,77.06,66.447,0.0,41.694
2018-01-06,0.72,295.46,96.18,0.0004,60.909,55.605,0.0,35.355
2018-01-05,0.71,295.002,96.03,0.0104,60.399,60.394,0.0,20.75
2018-01-04,0.71,295.002,96.03,0.0,64.733,64.728,0.0,21.311
2018-01-03,0.71,295.002,96.03,0.0,62.612,67.908,0.0,25.498
2018-01-02,0.72,295.46,96.18,0.0099,84.158,62.986,0.0,23.239
2018-01-01,0.68,293.631,95.58,0.01,79.771,58.67,0.0,19.922
2017-12-31,0.64,291.808,94.99,0.1435,61.433,61.434,0.0,28.658
2017-12-30,0.64,291.808,95.0,0.0,89.989,126.957,0.0,95.572
2017-12-29,0.71,295.002,96.0,0.0012,98.313,119.54,0.0,89.096
2017-12-28,0.75,296.836,96.6,0.2269,86.729,76.104,0.0,47.177
2017-12-27,0.73,295.918,96.3,0.2264,86.231,75.629,0.0,46.275
2017-12-26,0.71,295.002,96.0,0.0204,107.727,118.329,0.0,90.492
2017-12-25,0.73,295.918,96.3,0.0133,143.602,133.0,0.0,106.495
2017-12-24,0.71,295.002,96.0,11.8404,82.37,98.284,0.0,72.24
2017-12-23,0.74,296.377,96.5,0.4396,97.343,60.283,0.0,33.097
2017-12-22,0.67,293.175,95.4,0.7115,46.473,57.04,0.0,33.834
2017-12-21,0.69,294.088,95.7,0.223,24.366,45.547,0.0,23.306
2017-12-20,0.73,295.918,96.3,0.6676,55.185,34.004,0.0,12.928
2017-12-19,0.69,294.088,95.7,0.0387,85.979,17.588,0.0,4.509
2017-12-18,0.56,288.179,93.8,0.0132,58.561,6.431,0.0,0.0
2017-12-17,0.46,283.675,92.3,0.0028,0.0,23.642,0.0,0.11
2017-12-16,0.52,286.373,93.2,0.0032,0.0,46.431,0.0,6.278
2017-12-15,0.62,290.898,94.7,0.0095,8.42,55.92,0.0,19.918
2017-12-14,0.71,295.002,96.0,0.0036,70.342,65.053,0.0,38.441
2017-12-13,0.7,294.545,95.9,0.0162,58.879,58.879,0.0,33.899
2017-12-12,0.7,294.545,95.9,0.0012,75.431,80.72,0.0,56.15
2017-12-11,0.71,295.002,96.0,0.0135,101.032,122.259,0.0,89.766
2017-12-10,0.75,296.836,96.6,0.3558,76.905,66.28,0.0,37.822
2017-12-09,0.73,295.918,96.3,0.0,50.087,23.617,0.0,10.598
2017-12-08,0.68,293.631,95.6,0.0023,48.177,37.621,0.0,16.607
2017-12-07,0.66,292.719,95.3,0.5221,76.491,44.905,0.0,14.424
2017-12-06,0.6,289.99,94.4,0.4604,63.196,47.467,0.0,9.1
2017-12-05,0.57,288.631,94.0,0.0172,40.769,40.769,0.0,6.333
2017-12-04,0.57,288.631,94.0,0.0339,33.835,54.819,0.0,16.714
2017-12-03,0.61,290.444,94.6,0.0086,64.663,75.184,0.0,22.658
2017-12-02,0.63,291.353,94.8,0.0,53.434,63.966,0.0,26.156
2017-12-01,0.65,292.263,95.1,0.0315,77.42,103.832,0.0,52.051
2017-11-30,0.7,294.545,95.9,0.0004,107.44,128.644,0.0,86.929
2017-11-29,0.74,296.377,96.5,0.0,121.82,84.76,0.0,60.87
2017-11-28,0.67,293.175,95.4,0.0,82.77,103.916,0.0,79.766
2017-11-27,0.71,295.002,96.0,0.0076,125.622,99.198,0.0,78.266
2017-11-26,0.66,292.719,95.3,0.4839,23.366,81.653,0.0,66.6
2017-11-25,0.77,297.755,96.9,0.0612,58.047,52.723,0.0,37.617
2017-11-24,0.76,297.295,96.8,0.7222,81.638,33.953,0.0,20.968
2017-11-23,0.67,293.175,95.4,0.005,82.847,103.993,0.0,76.776
2017-11-22,0.71,295.002,96.0,0.0498,123.53,91.829,0.0,52.988
2017-11-21,0.65,292.263,95.1,0.0,61.4,61.4,0.0,20.875
2017-11-20,0.65,292.263,95.1,0.0012,116.3,84.749,0.0,13.849
2017-11-19,0.59,289.537,94.3,0.0222,54.243,85.794,0.0,17.479
2017-11-18,0.65,292.263,95.1,0.0185,102.506,76.198,0.0,30.102
2017-11-17,0.6,289.99,94.4,0.0667,39.484,65.792,0.0,25.134
2017-11-16,0.65,292.263,95.1,0.0,57.392,52.126,0.0,25.675
2017-11-15,0.64,291.808,95.0,0.0028,61.449,66.715,0.0,50.527
2017-11-14,0.65,292.263,95.1,0.0176,166.58,166.58,0.0,147.129
2017-11-13,0.65,292.263,95.1,0.0,191.783,170.73,0.0,144.557
2017-11-12,0.61,290.444,94.6,0.0,63.041,73.562,0.0,44.823
2017-11-11,0.63,291.353,94.8,0.0102,59.173,90.828,0.0,65.143
2017-11-10,0.69,294.088,95.7,0.2276,73.923,63.356,0.0,41.792
2017-11-09,0.67,293.175,95.4,0.0,36.498,57.644,0.0,40.169
2017-11-08,0.71,295.002,96.0,0.0027,83.3,41.066,0.0,20.574
2017-11-07,0.63,291.353,94.8,0.0,59.729,75.539,0.0,27.969
2017-11-06,0.66,292.719,95.3,0.0121,67.106,77.662,0.0,29.009
2017-11-05,0.68,293.631,95.6,0.0034,75.206,69.928,0.0,20.013
2017-11-04,0.67,293.175,95.4,0.0,57.014,62.292,0.0,24.601
2017-11-03,0.68,293.631,95.6,0.018,80.892,80.892,0.0,51.231
2017-11-02,0.68,293.631,95.6,0.0,126.538,115.982,0.0,90.228
2017-11-01,0.66,292.719,95.3,0.0,56.05,50.772,0.0,32.429
2017-10-31,0.65,292.263,95.1,0.0,49.017,64.85,0.0,44.659
2017-10-30,0.68,293.631,95.6,0.0004,83.876,83.876,0.0,60.19
2017-10-29,0.68,293.631,95.6,0.0059,96.309,85.753,0.0,59.321
2017-10-28,0.66,292.719,95.3,0.0072,102.639,113.195,0.0,85.688
2017-10-27,0.68,293.631,95.6,0.0,112.859,107.581,0.0,81.91
2017-10-26,0.67,293.175,95.4,0.0,83.97,89.248,0.0,66.723
2017-10-25,0.68,293.631,95.6,0.0098,90.58,95.869,0.0,78.188
2017-10-24,0.69,294.088,95.7,0.156,113.236,86.847,0.0,69.962
2017-10-23,0.64,291.808,95.0,0.0196,64.294,101.262,0.0,86.044
2017-10-22,0.71,295.002,96.0,0.0113,71.82,71.82,0.0,48.676
2017-10-21,0.71,295.002,96.0,0.0331,120.479,109.9,0.0,81.874
2017-10-20,0.69,294.088,95.7,0.0318,92.638,97.927,0.0,66.607
2017-10-19,0.7,294.545,95.9,0.1328,110.123,115.412,0.0,81.348
2017-10-18,0.71,295.002,96.0,0.0657,93.269,98.57,0.0,73.882
2017-10-17,0.72,295.46,96.2,0.0181,162.082,156.781,0.0,136.265
2017-10-16,0.71,295.002,96.0,0.0177,146.66,146.66,0.0,125.192
2017-10-15,0.71,295.002,96.0,0.7211,166.879,172.18,0.0,145.881
2017-10-14,0.72,295.46,96.2,0.0,222.343,195.896,0.0,171.461
2017-10-13,0.67,293.175,95.4,0.1228,173.629,184.196,0.0,156.579
2017-10-12,0.69,294.088,95.7,19.0973,132.349,158.842,0.0,135.273
2017-10-11,0.74,296.377,96.5,0.7124,131.37,104.877,0.0,83.817
2017-10-10,0.69,294.088,95.7,0.0072,111.108,116.397,0.0,98.833
2017-10-09,0.7,294.545,95.9,0.0491,158.527,121.583,0.0,104.561
2017-10-08,0.63,291.353,94.8,0.0198,137.738,153.548,0.0,134.567
2017-10-07,0.66,292.719,95.3,0.024,134.123,155.257,0.0,138.407
2017-10-06,0.7,294.545,95.9,7.4693,163.876,163.876,0.0,147.309
2017-10-05,0.7,294.545,95.9,0.3269,154.665,181.181,0.0,156.722
2017-10-04,0.75,296.836,96.6,0.033,175.383,175.383,0.0,151.253
2017-10-03,0.75,296.836,96.6,0.3078,167.106,199.062,0.0,177.009
2017-10-02,0.81,299.597,97.5,17.2295,214.953,151.191,0.0,130.601
2017-10-01,0.69,294.088,95.7,10.4826,104.614,109.903,0.0,95.095
2017-09-30,0.7,294.545,95.9,0.0,159.95,101.987,0.0,89.088
2017-09-29,0.59,289.537,94.3,0.0,148.233,200.907,0.0,172.337
2017-09-28,0.69,294.088,95.7,0.11,158.902,164.191,0.0,137.405
2017-09-27,0.7,294.545,95.9,32.0439,168.1,141.688,0.0,109.531
2017-09-26,0.65,292.263,95.1,0.0,82.192,129.808,0.0,107.22
2017-09-25,0.74,296.377,96.5,0.0791,131.831,84.215,0.0,67.32
2017-09-24,0.65,292.263,95.1,0.0056,96.182,127.883,0.0,109.203
2017-09-23,0.71,295.002,96.0,0.0,102.27,112.872,0.0,82.543
2017-09-22,0.73,295.918,96.3,0.0,94.993,94.993,0.0,62.965
2017-09-21,0.73,295.918,96.3,0.0446,116.797,111.496,0.0,89.948
2017-09-20,0.72,295.46,96.2,1.0309,119.169,119.169,0.0,100.692
2017-09-19,0.72,295.46,96.2,0.4146,106.347,127.585,0.0,110.422
2017-09-18,0.76,297.295,96.8,0.0082,151.849,120.02,0.0,99.11
2017-09-17,0.7,294.545,95.9,0.5525,126.091,131.38,0.0,113.633
2017-09-16,0.71,295.002,96.0,0.0223,171.319,171.319,0.0,152.725
2017-09-15,0.71,295.002,96.0,0.0,168.491,189.718,0.0,164.709
2017-09-14,0.75,296.836,96.6,0.0,251.334,198.406,0.0,176.192
2017-09-13,0.65,292.263,95.1,3.1575,259.391,317.632,0.0,301.626
2017-09-12,0.76,297.295,96.8,0.0131,537.529,585.561,0.0,566.779
2017-09-11,0.85,301.445,98.1,46.4818,607.843,527.982,0.0,505.622
2017-09-10,0.7,294.545,95.9,0.0,120.735,115.446,0.0,98.558
2017-09-09,0.69,294.088,95.7,0.0,149.11,127.987,0.0,110.138
2017-09-08,0.65,292.263,95.1,0.0655,109.769,183.982,0.0,167.226
2017-09-07,0.79,298.675,97.2,0.8306,175.783,181.119,0.0,159.102
2017-09-06,0.8,299.136,97.4,8.932,170.582,117.445,0.0,101.954
2017-09-05,0.7,294.545,95.9,0.8456,115.069,104.49,0.0,87.476
2017-09-04,0.68,293.631,95.6,0.0,83.419,120.514,0.0,94.507
2017-09-03,0.75,296.836,96.6,0.0,172.547,151.32,0.0,128.339
2017-09-02,0.71,295.002,96.0,0.0176,148.378,132.51,0.0,110.81
2017-09-01,0.68,293.631,95.6,0.2335,139.826,155.694,0.0,125.567
2017-08-31,0.71,295.002,96.0,0.0,173.74,179.041,0.0,51.317
2017-08-30,0.72,295.46,96.2,0.0264,238.408,264.97,0.0,126.173
2017-08-29,0.77,297.755,96.9,1.0778,194.562,152.12,0.0,41.23
2017-08-28,0.69,294.088,95.7,2.9487,216.309,232.189,0.0,98.759
2017-08-27,0.72,295.46,96.2,0.0,225.523,204.354,0.0,96.851
2017-08-26,0.68,293.631,95.6,0.0154,468.938,479.517,0.0,383.787
2017-08-25,0.7,294.545,95.9,1.326,425.245,430.534,0.0,318.553
2017-08-24,0.71,295.002,96.0,6.0717,494.957,521.496,0.0,415.979
2017-08-23,0.76,297.295,96.8,3.7958,668.819,684.791,0.0,581.502
2017-08-22,0.79,298.675,97.2,3.586,1003.607,961.095,0.0,862.314
2017-08-21,0.71,295.002,96.0,19.8837,668.33,657.751,0.0,570.911
2017-08-20,0.69,294.088,95.7,5.8765,603.913,619.793,0.0,527.415
2017-08-19,0.72,295.46,96.2,9.3027,572.75,493.711,0.0,388.077
2017-08-18,0.57,288.631,94.0,6.8915,802.734,807.977,0.0,698.518
2017-08-17,0.58,289.084,94.1,10.3245,962.75,978.491,0.0,849.71
2017-08-16,0.61,290.444,94.6,5.2309,1315.858,1336.911,0.0,1214.104
2017-08-15,0.65,292.263,95.1,15.419,757.028,820.593,0.0,727.682
2017-08-14,0.77,297.755,96.9,36.5907,545.629,445.27,0.0,348.108
2017-08-13,0.58,289.084,94.1,0.2408,266.093,339.889,0.0,242.382
2017-08-12,0.72,295.46,96.2,0.0456,329.767,335.068,0.0,239.535
2017-08-11,0.73,295.918,96.3,3.8283,349.478,413.448,0.0,321.385
2017-08-10,0.85,301.445,98.1,17.6088,338.911,306.851,0.0,211.724
2017-08-09,0.79,298.675,97.2,12.9795,160.516,118.004,0.0,49.519
2017-08-08,0.71,295.002,96.0,0.0,150.017,150.017,0.0,83.421
2017-08-07,0.71,295.002,96.0,0.906,126.453,94.752,0.0,30.549
2017-08-06,0.65,292.263,95.1,1.9283,106.053,153.669,0.0,71.994
2017-08-05,0.74,296.377,96.5,0.656,178.577,125.695,0.0,39.395
2017-08-04,0.64,291.808,95.0,0.0412,124.661,198.816,0.0,94.601
2017-08-03,0.78,298.215,97.1,0.009,297.146,270.56,0.0,142.613
2017-08-02,0.73,295.918,96.3,0.009,607.593,575.845,0.0,456.976
2017-08-01,0.67,293.175,95.4,3.2876,972.8,983.367,0.0,854.883
2017-07-31,0.69,294.088,95.7,20.1187,741.487,657.413,0.0,549.948
2017-07-30,0.53,286.824,93.4,0.1897,1013.177,1161.013,0.0,1033.158
2017-07-29,0.81,299.597,97.5,13.4099,1331.139,1256.81,0.0,1115.8
2017-07-28,0.67,293.175,95.4,19.549,202.927,181.839,0.0,86.142
2017-07-27,0.63,291.353,94.8,0.0737,195.649,253.797,0.0,153.443
2017-07-26,0.74,296.377,96.5,0.0254,495.3,618.541,0.0,520.656
2017-07-25,0.97,307.025,99.9,17.85,633.671,521.055,0.0,430.054
2017-07-24,0.76,297.295,96.8,13.3872,203.164,134.391,0.0,29.758
2017-07-23,0.63,291.353,94.8,0.8955,136.574,147.106,0.0,40.966
2017-07-22,0.65,292.263,95.1,2.2551,116.026,168.954,0.0,61.696
2017-07-21,0.75,296.836,96.6,0.0301,193.436,166.92,0.0,70.652
2017-07-20,0.7,294.545,95.9,0.0,167.287,161.998,0.0,63.837
2017-07-19,0.69,294.088,95.7,0.0082,306.793,296.226,0.0,169.627
2017-07-18,0.67,293.175,95.4,0.6975,364.772,343.684,0.0,240.875
2017-07-17,0.63,291.353,94.8,5.4754,1099.156,1067.651,0.0,957.304
2017-07-16,0.57,288.631,94.0,16.2314,808.571,798.108,0.0,682.454
2017-07-15,0.55,287.727,93.7,6.8047,178.2,251.823,0.0,146.615
2017-07-14,0.69,294.088,95.7,11.1071,190.503,190.503,0.0,92.81
2017-07-13,0.69,294.088,95.7,0.0,145.811,135.244,0.0,55.139
2017-07-12,0.67,293.175,95.4,0.0,219.647,288.64,0.0,197.054
2017-07-11,0.8,299.136,97.4,1.4029,285.351,264.043,0.0,197.156
2017-07-10,0.76,297.295,96.8,2.1351,364.072,348.134,0.0,268.11
2017-07-09,0.73,295.918,96.3,3.8957,330.246,346.183,0.0,252.972
2017-07-08,0.76,297.295,96.8,13.9571,312.926,296.988,0.0,196.514
2017-07-07,0.73,295.918,96.3,0.9114,206.043,190.152,0.0,91.85
2017-07-06,0.7,294.545,95.9,4.8836,258.914,243.058,0.0,171.856
2017-07-05,0.67,293.175,95.4,2.8049,621.039,537.092,0.0,436.648
2017-07-04,0.51,285.922,93.1,15.4156,1147.276,1225.945,0.0,1092.251
2017-07-03,0.66,292.719,95.3,24.592,277.113,277.113,0.0,160.976
2017-07-02,0.66,292.719,95.3,10.5351,144.626,144.626,0.0,61.141
2017-07-01,0.66,292.719,95.3,3.4795,104.215,130.639,0.0,48.22
2017-06-30,0.71,295.002,96.0,0.204,63.938,74.54,0.0,27.052
2017-06-29,0.73,295.918,96.3,0.9059,184.884,195.509,0.0,106.93
2017-06-28,0.75,296.836,96.6,0.592,176.156,133.783,0.0,57.428
2017-06-27,0.67,293.175,95.4,0.2807,322.7,413.07,0.0,329.465
2017-06-26,0.84,300.983,98.0,10.3497,445.518,418.805,0.0,321.823
2017-06-25,0.79,298.675,97.2,23.6831,122.059,63.679,0.0,21.048
2017-06-24,0.68,293.631,95.6,0.8943,33.878,49.746,0.0,17.928
2017-06-23,0.71,295.002,96.0,0.0139,58.641,53.352,0.0,20.321
2017-06-22,0.7,294.545,95.9,0.0107,59.073,74.964,0.0,29.321
2017-06-21,0.73,295.918,96.3,0.1971,67.18,61.879,0.0,20.988
2017-06-20,0.72,295.46,96.2,2.2015,79.572,74.271,0.0,21.887
2017-06-19,0.71,295.002,96.0,0.0012,62.45,62.45,0.0,17.919
2017-06-18,0.71,295.002,96.0,0.0024,82.04,87.341,0.0,28.286
2017-06-17,0.72,295.46,96.2,0.0036,52.986,47.685,0.0,15.689
2017-06-16,0.71,295.002,96.0,0.0,76.691,55.545,0.0,14.941
2017-06-15,0.67,293.175,95.4,0.0,32.124,85.133,0.0,58.968
2017-06-14,0.77,297.755,96.9,0.0143,62.312,35.749,0.0,20.729
2017-06-13,0.72,295.46,96.2,2.1204,80.311,69.721,0.0,47.24
2017-06-12,0.7,294.545,95.9,0.0,42.8,64.004,0.0,26.113
2017-06-11,0.74,296.377,96.5,0.1128,58.022,47.409,0.0,9.079
2017-06-10,0.72,295.46,96.2,0.049,59.837,65.138,0.0,13.291
2017-06-09,0.73,295.918,96.3,0.0113,88.808,99.433,0.0,33.332
2017-06-08,0.75,296.836,96.6,0.0328,150.485,161.122,0.0,85.779
2017-06-07,0.77,297.755,96.9,2.5588,120.321,72.59,0.0,34.139
2017-06-06,0.68,293.631,95.6,7.762,74.274,58.441,0.0,23.125
2017-06-05,0.65,292.263,95.1,0.0,13.496,18.774,0.0,5.755
2017-06-04,0.66,292.719,95.3,0.0,82.542,135.505,0.0,46.657
2017-06-03,0.76,297.295,96.8,0.0082,280.642,217.135,0.0,87.641
2017-06-02,0.64,291.808,95.0,0.0082,133.188,175.457,0.0,112.1
2017-06-01,0.72,295.46,96.2,1.6502,140.23,76.92,0.0,34.992
2017-05-31,0.6,289.99,94.4,0.0,45.093,24.132,0.0,6.129
2017-05-30,0.56,288.179,93.8,0.0,1.292,48.561,0.0,45.138
2017-05-29,0.65,292.263,95.1,0.0033,22.945,44.068,0.0,27.69
2017-05-28,0.69,294.088,95.7,0.0,32.332,21.765,0.0,0.0
2017-05-27,0.67,293.175,95.4,0.0004,19.222,13.944,0.0,2.261
2017-05-26,0.66,292.719,95.3,0.0153,11.372,43.097,0.0,4.649
2017-05-25,0.72,295.46,96.2,0.0794,65.365,49.485,0.0,10.52
2017-05-24,0.69,294.088,95.7,3.5422,20.367,36.247,0.0,2.62
2017-05-23,0.72,295.46,96.2,0.0,50.401,34.521,0.0,6.877
2017-05-22,0.69,294.088,95.7,0.0,21.153,31.732,0.0,11.665
2017-05-21,0.71,295.002,96.0,0.0,56.348,29.924,0.0,11.337
2017-05-20,0.66,292.719,95.3,0.0,50.834,29.758,0.0,11.584
2017-05-19,0.62,290.898,94.7,0.0063,41.833,26.081,0.0,8.922
2017-05-18,0.59,289.537,94.3,0.0226,33.746,28.503,0.0,9.933
2017-05-17,0.58,289.084,94.1,0.7819,2.043,81.14,0.0,43.119
2017-05-16,0.73,295.918,96.3,0.0502,26.44,58.35,0.0,31.141
2017-05-15,0.79,298.675,97.2,0.0144,75.464,59.492,0.0,19.042
2017-05-14,0.76,297.295,96.8,0.0238,76.39,65.765,0.0,2.764
2017-05-13,0.74,296.377,96.5,0.976,98.396,109.021,0.0,17.25
2017-05-12,0.76,297.295,96.8,2.4535,91.231,75.293,0.0,11.429
2017-05-11,0.73,295.918,96.3,0.231,93.919,104.544,0.0,17.469
2017-05-10,0.75,296.836,96.6,0.4876,155.779,145.154,0.0,29.933
2017-05-09,0.73,295.918,96.3,12.5476,124.448,97.978,0.0,22.032
2017-05-08,0.68,293.631,95.6,0.0,44.995,66.164,0.0,15.914
2017-05-07,0.72,295.46,96.2,0.0088,109.883,125.809,0.0,65.147
2017-05-06,0.75,296.836,96.6,0.0387,167.449,156.824,0.0,50.196
2017-05-05,0.73,295.918,96.3,3.2708,103.498,108.81,0.0,26.534
2017-05-04,0.74,296.377,96.5,0.0131,169.844,159.231,0.0,49.295
2017-05-03,0.72,295.46,96.2,0.0,124.108,155.995,0.0,60.772
2017-05-02,0.78,298.215,97.1,0.0,91.534,70.261,0.0,22.901
2017-05-01,0.74,296.377,96.5,0.0,132.442,132.442,0.0,86.028
2017-04-30,0.74,296.377,96.5,0.0,73.689,89.638,0.0,60.968
2017-04-29,0.77,297.755,96.9,0.0,87.146,81.822,0.0,41.869
2017-04-28,0.76,297.295,96.8,0.0414,95.178,63.349,0.0,16.071
2017-04-27,0.7,294.545,95.9,0.0032,135.623,151.514,0.0,102.184
2017-04-26,0.73,295.918,96.3,1.7459,129.27,129.27,0.0,70.072
2017-04-25,0.73,295.918,96.3,0.4193,181.255,170.653,0.0,105.001
2017-04-24,0.71,295.002,96.0,0.0135,161.652,140.506,0.0,90.701
2017-04-23,0.67,293.175,95.4,0.0,206.74,180.386,0.0,143.359
2017-04-22,0.62,290.898,94.7,0.2027,200.391,247.891,0.0,204.548
2017-04-21,0.71,295.002,96.0,0.0188,212.561,191.415,0.0,144.951
2017-04-20,0.67,293.175,95.4,0.4325,205.006,205.006,0.0,171.489
2017-04-19,0.67,293.175,95.4,0.0094,192.916,256.573,0.0,218.164
2017-04-18,0.79,298.675,97.2,2.124,247.847,189.467,0.0,156.067
2017-04-17,0.68,293.631,95.6,16.3623,299.649,326.119,0.0,301.538
2017-04-16,0.73,295.918,96.3,0.0,189.744,152.719,0.0,128.544
2017-04-15,0.66,292.719,95.3,0.0793,206.759,243.784,0.0,221.721
2017-04-14,0.73,295.918,96.3,0.2028,228.333,207.152,0.0,172.353
2017-04-13,0.69,294.088,95.7,0.026,219.248,224.537,0.0,199.308
2017-04-12,0.7,294.545,95.9,0.0578,211.809,206.52,0.0,183.121
2017-04-11,0.69,294.088,95.7,11.3529,170.766,165.477,0.0,146.331
2017-04-10,0.68,293.631,95.6,0.2602,252.812,252.812,0.0,231.883
2017-04-09,0.68,293.631,95.6,0.0,198.353,208.932,0.0,182.306
