방역관리인원수,해수욕장경찰인원수,해수욕장구분년도,해수욕장보조요원인원수,해수욕장소방서인원수,해수욕장안전관리자인원수,해수욕장이름,해수욕장일일사용자수,해수욕장일일일자,해수욕장자원봉사인원수,해수욕장질서계도인원수,해수욕장해양경찰인원수,해수욕장환경관리인원수
,,2021,,,,봉포해수욕장,0,2021-08-10,,,,
,,2021,,,,봉포해수욕장,12,2021-08-11,,,,
,,2021,,,,봉포해수욕장,10,2021-08-12,,,,
,,2021,,,,봉포해수욕장,15,2021-08-13,,,,
,,2021,,,,봉포해수욕장,20,2021-08-14,,,,
,,2021,,,,봉포해수욕장,15,2021-08-15,,,,
,,2021,,,,봉포해수욕장,20,2021-08-16,,,,
,,2021,,,,봉포해수욕장,10,2021-08-17,,,,
,,2021,,,,봉포해수욕장,10,2021-08-18,,,,
,,2021,,,,봉포해수욕장,10,2021-08-19,,,,
,,2021,,,,봉포해수욕장,10,2021-08-20,,,,
,,2021,,,,봉포해수욕장,20,2021-08-21,,,,
,,2021,,,,봉포해수욕장,20,2021-08-22,,,,
,,2021,,,,봉포해수욕장,0,2021-08-23,,,,
,,2021,,,,봉포해수욕장,0,2021-08-24,,,,
,,2021,,,,봉포해수욕장,0,2021-08-25,,,,
,,2021,,,,봉포해수욕장,0,2021-08-26,,,,
,,2021,,,,봉포해수욕장,0,2021-08-27,,,,
,,2021,,,,봉포해수욕장,0,2021-08-28,,,,
,,2021,,,,봉포해수욕장,0,2021-08-29,,,,
,,2021,,,,봉포해수욕장,0,2021-08-30,,,,
,,2021,,,,봉포해수욕장,0,2021-08-31,,,,
,0.0,2022,,0.0,,봉포해수욕장,37,2022-07-15,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,132,2022-07-16,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,96,2022-07-17,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,36,2022-07-18,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,40,2022-07-19,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,32,2022-07-20,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,18,2022-07-21,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,96,2022-07-22,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,670,2022-07-23,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,254,2022-07-24,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,356,2022-07-25,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,160,2022-07-26,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,273,2022-07-27,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,190,2022-07-28,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,390,2022-07-29,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,1880,2022-07-30,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,1910,2022-07-31,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,320,2022-08-01,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,290,2022-08-02,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,153,2022-08-03,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,144,2022-08-04,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,170,2022-08-05,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,600,2022-08-06,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,312,2022-08-07,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,22,2022-08-08,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,36,2022-08-09,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,40,2022-08-10,,,0.0,
,0.0,2022,,0.0,,봉포해수욕장,38,2022-08-11,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,100,2016-07-15,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,150,2016-07-16,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,120,2016-07-17,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,450,2016-07-18,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,600,2016-07-19,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-07-20,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,510,2016-07-21,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,450,2016-07-22,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,900,2016-07-23,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,700,2016-07-24,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,950,2016-07-25,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,1010,2016-07-26,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,200,2016-07-27,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-07-28,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,495,2016-07-29,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,1510,2016-07-30,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-07-31,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,600,2016-08-01,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,400,2016-08-02,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,450,2016-08-03,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-08-04,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-08-05,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-08-06,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,400,2016-08-07,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,100,2016-08-08,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,250,2016-08-09,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,150,2016-08-10,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,150,2016-08-11,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,200,2016-08-12,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,500,2016-08-13,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,450,2016-08-14,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,300,2016-08-15,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,100,2016-08-16,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,200,2016-08-17,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,150,2016-08-18,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,150,2016-08-19,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,300,2016-08-20,,,0.0,
,0.0,2016,,0.0,,부남해수욕장,300,2016-08-21,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,50,2017-07-07,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,120,2017-07-08,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,200,2017-07-09,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,200,2017-07-10,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,150,2017-07-11,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,200,2017-07-12,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,300,2017-07-13,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,300,2017-07-14,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,500,2017-07-15,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,250,2017-07-16,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,200,2017-07-17,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,200,2017-07-18,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,300,2017-07-19,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,300,2017-07-20,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,350,2017-07-21,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,150,2017-07-22,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,100,2017-07-23,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,100,2017-07-24,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,100,2017-07-25,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,400,2017-07-26,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,500,2017-07-27,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,250,2017-07-28,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,500,2017-07-29,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,500,2017-07-30,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,500,2017-07-31,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,361,2017-08-01,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,547,2017-08-02,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,523,2017-08-03,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,623,2017-08-04,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,648,2017-08-05,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,426,2017-08-06,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,433,2017-08-07,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,273,2017-08-08,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,128,2017-08-09,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,109,2017-08-10,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,134,2017-08-11,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,723,2017-08-12,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,1648,2017-08-13,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,196,2017-08-14,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,151,2017-08-15,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,57,2017-08-16,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,52,2017-08-17,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,121,2017-08-18,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,207,2017-08-19,,,0.0,
,0.0,2017,,0.0,,부남해수욕장,191,2017-08-20,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,0,2018-07-06,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,20,2018-07-07,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,0,2018-07-08,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,0,2018-07-09,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,10,2018-07-10,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,100,2018-07-11,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,150,2018-07-12,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,200,2018-07-13,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,300,2018-07-14,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,100,2018-07-15,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,60,2018-07-16,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,270,2018-07-17,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,300,2018-07-18,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,350,2018-07-19,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,350,2018-07-20,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,500,2018-07-21,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,500,2018-07-22,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,300,2018-07-23,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,270,2018-07-24,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,400,2018-07-25,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,500,2018-07-26,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,850,2018-07-27,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,900,2018-07-28,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,970,2018-07-29,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,500,2018-07-30,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,860,2018-07-31,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,710,2018-08-01,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,890,2018-08-02,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,840,2018-08-03,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,975,2018-08-04,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,834,2018-08-05,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,71,2018-08-06,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,527,2018-08-07,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,682,2018-08-08,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,738,2018-08-09,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,640,2018-08-10,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,980,2018-08-11,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,1010,2018-08-12,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,574,2018-08-13,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,586,2018-08-14,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,752,2018-08-15,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,230,2018-08-16,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,242,2018-08-17,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,1012,2018-08-18,,,0.0,
,0.0,2018,,0.0,,부남해수욕장,1134,2018-08-19,,,0.0,
,,2019,,,,부남해수욕장,0,2019-06-01,,,,
,,2019,,,,부남해수욕장,0,2019-06-02,,,,
,,2019,,,,부남해수욕장,0,2019-06-03,,,,
,,2019,,,,부남해수욕장,0,2019-06-04,,,,
,,2019,,,,부남해수욕장,0,2019-06-05,,,,
,,2019,,,,부남해수욕장,0,2019-06-06,,,,
,,2019,,,,부남해수욕장,0,2019-06-07,,,,
,,2019,,,,부남해수욕장,0,2019-06-08,,,,
,,2019,,,,부남해수욕장,0,2019-06-09,,,,
,,2019,,,,부남해수욕장,0,2019-06-10,,,,
,,2019,,,,부남해수욕장,0,2019-06-11,,,,
,,2019,,,,부남해수욕장,0,2019-06-12,,,,
,,2019,,,,부남해수욕장,0,2019-06-13,,,,
,,2019,,,,부남해수욕장,0,2019-06-14,,,,
,,2019,,,,부남해수욕장,0,2019-06-15,,,,
,,2019,,,,부남해수욕장,0,2019-06-16,,,,
,,2019,,,,부남해수욕장,0,2019-06-17,,,,
,,2019,,,,부남해수욕장,0,2019-06-18,,,,
,,2019,,,,부남해수욕장,0,2019-06-19,,,,
,,2019,,,,부남해수욕장,0,2019-06-20,,,,
,,2019,,,,부남해수욕장,0,2019-06-21,,,,
,,2019,,,,부남해수욕장,0,2019-06-22,,,,
,,2019,,,,부남해수욕장,0,2019-06-23,,,,
,,2019,,,,부남해수욕장,0,2019-06-24,,,,
,,2019,,,,부남해수욕장,0,2019-06-25,,,,
,,2019,,,,부남해수욕장,0,2019-06-26,,,,
,,2019,,,,부남해수욕장,0,2019-06-27,,,,
,,2019,,,,부남해수욕장,0,2019-06-28,,,,
,,2019,,,,부남해수욕장,0,2019-06-29,,,,
,,2019,,,,부남해수욕장,0,2019-06-30,,,,
,,2019,,,,부남해수욕장,0,2019-07-01,,,,
,,2019,,,,부남해수욕장,0,2019-07-02,,,,
,,2019,,,,부남해수욕장,0,2019-07-03,,,,
,,2019,,,,부남해수욕장,0,2019-07-04,,,,
,0.0,2019,,0.0,,부남해수욕장,84,2019-07-05,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,247,2019-07-06,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,635,2019-07-07,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,329,2019-07-08,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,338,2019-07-09,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,0,2019-07-10,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,0,2019-07-11,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,457,2019-07-12,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,948,2019-07-13,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,1116,2019-07-14,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,408,2019-07-15,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,255,2019-07-16,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,1079,2019-07-17,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,1114,2019-07-18,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,558,2019-07-19,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,238,2019-07-20,,,0.0,
,,2019,,,,부남해수욕장,0,2019-07-21,,,,
,0.0,2019,,0.0,,부남해수욕장,1067,2019-07-22,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,1077,2019-07-23,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,963,2019-07-24,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,1163,2019-07-25,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,317,2019-07-26,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,1911,2019-07-27,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,2013,2019-07-28,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,2544,2019-07-29,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,2769,2019-07-30,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,2816,2019-07-31,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,3214,2019-08-01,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,3417,2019-08-02,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,5124,2019-08-03,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,7098,2019-08-04,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,6840,2019-08-05,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,7993,2019-08-06,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,5765,2019-08-07,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,6090,2019-08-08,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,6477,2019-08-09,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,7023,2019-08-10,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,5904,2019-08-11,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,4689,2019-08-12,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,4513,2019-08-13,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,5607,2019-08-14,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,262,2019-08-15,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,426,2019-08-16,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,3419,2019-08-17,,,0.0,
,0.0,2019,,0.0,,부남해수욕장,3434,2019-08-18,,,0.0,
,,2019,,,,부남해수욕장,0,2019-08-19,,,,
,,2019,,,,부남해수욕장,0,2019-08-20,,,,
,,2019,,,,부남해수욕장,0,2019-08-21,,,,
,,2019,,,,부남해수욕장,0,2019-08-22,,,,
,,2019,,,,부남해수욕장,0,2019-08-23,,,,
,,2019,,,,부남해수욕장,0,2019-08-24,,,,
,,2019,,,,부남해수욕장,0,2019-08-25,,,,
,,2019,,,,부남해수욕장,0,2019-08-26,,,,
,,2019,,,,부남해수욕장,0,2019-08-27,,,,
,,2019,,,,부남해수욕장,0,2019-08-28,,,,
,,2019,,,,부남해수욕장,0,2019-08-29,,,,
,,2019,,,,부남해수욕장,0,2019-08-30,,,,
,,2019,,,,부남해수욕장,0,2019-08-31,,,,
,,2020,,,,부남해수욕장,0,2020-06-01,,,,
,,2020,,,,부남해수욕장,0,2020-06-02,,,,
,,2020,,,,부남해수욕장,0,2020-06-03,,,,
,,2020,,,,부남해수욕장,0,2020-06-04,,,,
,,2020,,,,부남해수욕장,0,2020-06-05,,,,
,,2020,,,,부남해수욕장,0,2020-06-06,,,,
,,2020,,,,부남해수욕장,0,2020-06-07,,,,
,,2020,,,,부남해수욕장,0,2020-06-08,,,,
,,2020,,,,부남해수욕장,0,2020-06-09,,,,
,,2020,,,,부남해수욕장,0,2020-06-10,,,,
,,2020,,,,부남해수욕장,0,2020-06-11,,,,
,,2020,,,,부남해수욕장,0,2020-06-12,,,,
,,2020,,,,부남해수욕장,0,2020-06-13,,,,
,,2020,,,,부남해수욕장,0,2020-06-14,,,,
,,2020,,,,부남해수욕장,0,2020-06-15,,,,
,,2020,,,,부남해수욕장,0,2020-06-16,,,,
,,2020,,,,부남해수욕장,0,2020-06-17,,,,
,,2020,,,,부남해수욕장,0,2020-06-18,,,,
,,2020,,,,부남해수욕장,0,2020-06-19,,,,
,,2020,,,,부남해수욕장,0,2020-06-20,,,,
,,2020,,,,부남해수욕장,0,2020-06-21,,,,
,,2020,,,,부남해수욕장,0,2020-06-22,,,,
,,2020,,,,부남해수욕장,0,2020-06-23,,,,
,,2020,,,,부남해수욕장,0,2020-06-24,,,,
,,2020,,,,부남해수욕장,0,2020-06-25,,,,
,,2020,,,,부남해수욕장,0,2020-06-26,,,,
,,2020,,,,부남해수욕장,0,2020-06-27,,,,
,,2020,,,,부남해수욕장,0,2020-06-28,,,,
,,2020,,,,부남해수욕장,0,2020-06-29,,,,
,,2020,,,,부남해수욕장,0,2020-06-30,,,,
,,2020,,,,부남해수욕장,0,2020-07-01,,,,
,,2020,,,,부남해수욕장,0,2020-07-02,,,,
,,2020,,,,부남해수욕장,0,2020-07-03,,,,
,,2020,,,,부남해수욕장,0,2020-07-04,,,,
,,2020,,,,부남해수욕장,0,2020-07-05,,,,
,,2020,,,,부남해수욕장,0,2020-07-06,,,,
,,2020,,,,부남해수욕장,0,2020-07-07,,,,
,,2020,,,,부남해수욕장,0,2020-07-08,,,,
,,2020,,,,부남해수욕장,0,2020-07-09,,,,
,2.0,2020,,12.0,,부남해수욕장,0,2020-07-10,,,0.0,
,2.0,2020,,12.0,,부남해수욕장,209,2020-07-11,,,0.0,
,2.0,2020,,12.0,,부남해수욕장,500,2020-07-12,,,0.0,
,0.0,2020,,0.0,,부남해수욕장,30,2020-07-13,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,0,2020-07-14,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,180,2020-07-15,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,50,2020-07-16,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,100,2020-07-17,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,250,2020-07-18,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,52,2020-07-19,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,124,2020-07-20,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,155,2020-07-21,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,152,2020-07-22,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,51,2020-07-23,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,0,2020-07-24,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,15,2020-07-25,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,248,2020-07-26,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,112,2020-07-27,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,150,2020-07-28,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,147,2020-07-29,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,312,2020-07-30,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,316,2020-07-31,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,612,2020-08-01,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,1328,2020-08-02,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,1026,2020-08-03,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,156,2020-08-04,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,98,2020-08-05,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,364,2020-08-06,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,534,2020-08-07,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,567,2020-08-08,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,487,2020-08-09,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,784,2020-08-10,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,577,2020-08-11,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,378,2020-08-12,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,569,2020-08-13,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,566,2020-08-14,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,692,2020-08-15,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,701,2020-08-16,,,2.0,
,2.0,2020,,10.0,,부남해수욕장,1214,2020-08-17,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,577,2020-08-18,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,687,2020-08-19,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,356,2020-08-20,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,298,2020-08-21,,,0.0,
,2.0,2020,,10.0,,부남해수욕장,277,2020-08-22,,,0.0,
,,2020,,,,부남해수욕장,0,2020-08-23,,,,
,,2020,,,,부남해수욕장,0,2020-08-24,,,,
,,2020,,,,부남해수욕장,0,2020-08-25,,,,
,,2020,,,,부남해수욕장,0,2020-08-26,,,,
,,2020,,,,부남해수욕장,0,2020-08-27,,,,
,,2020,,,,부남해수욕장,0,2020-08-28,,,,
,,2020,,,,부남해수욕장,0,2020-08-29,,,,
,,2020,,,,부남해수욕장,0,2020-08-30,,,,
,,2020,,,,부남해수욕장,0,2020-08-31,,,,
,,2021,,,,부남해수욕장,0,2021-06-01,,,,
,,2021,,,,부남해수욕장,0,2021-06-02,,,,
,,2021,,,,부남해수욕장,0,2021-06-03,,,,
,,2021,,,,부남해수욕장,0,2021-06-04,,,,
,,2021,,,,부남해수욕장,0,2021-06-05,,,,
,,2021,,,,부남해수욕장,0,2021-06-06,,,,
,,2021,,,,부남해수욕장,0,2021-06-07,,,,
,,2021,,,,부남해수욕장,0,2021-06-08,,,,
,,2021,,,,부남해수욕장,0,2021-06-09,,,,
,,2021,,,,부남해수욕장,0,2021-06-10,,,,
,,2021,,,,부남해수욕장,0,2021-06-11,,,,
,,2021,,,,부남해수욕장,0,2021-06-12,,,,
,,2021,,,,부남해수욕장,0,2021-06-13,,,,
,,2021,,,,부남해수욕장,0,2021-06-14,,,,
,,2021,,,,부남해수욕장,0,2021-06-15,,,,
,,2021,,,,부남해수욕장,0,2021-06-16,,,,
,,2021,,,,부남해수욕장,0,2021-06-17,,,,
,,2021,,,,부남해수욕장,0,2021-06-18,,,,
,,2021,,,,부남해수욕장,0,2021-06-19,,,,
,,2021,,,,부남해수욕장,0,2021-06-20,,,,
,,2021,,,,부남해수욕장,0,2021-06-21,,,,
,,2021,,,,부남해수욕장,0,2021-06-22,,,,
,,2021,,,,부남해수욕장,0,2021-06-23,,,,
,,2021,,,,부남해수욕장,0,2021-06-24,,,,
,,2021,,,,부남해수욕장,0,2021-06-25,,,,
,,2021,,,,부남해수욕장,0,2021-06-26,,,,
,,2021,,,,부남해수욕장,0,2021-06-27,,,,
,,2021,,,,부남해수욕장,0,2021-06-28,,,,
,,2021,,,,부남해수욕장,0,2021-06-29,,,,
,,2021,,,,부남해수욕장,0,2021-06-30,,,,
,,2021,,,,부남해수욕장,0,2021-07-01,,,,
,,2021,,,,부남해수욕장,0,2021-07-02,,,,
,,2021,,,,부남해수욕장,0,2021-07-03,,,,
,,2021,,,,부남해수욕장,0,2021-07-04,,,,
,,2021,,,,부남해수욕장,0,2021-07-05,,,,
,,2021,,,,부남해수욕장,0,2021-07-06,,,,
