date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day
2023-12-28,22658.0,24237.0,792
2023-12-29,22149.0,23730.0,759
2023-12-30,24238.0,23664.0,791
2023-12-31,24421.0,23015.0,839
2024-01-01,23789.0,22863.0,822
2024-01-02,21651.0,23967.0,725
2024-01-03,21149.0,22761.0,547
2024-01-04,20982.0,23081.0,606
2024-01-05,21133.0,22970.0,704
2024-01-06,21622.0,21441.0,792
2024-01-07,22043.0,22260.0,767
2024-01-08,21541.0,21381.0,760
2024-01-09,20022.0,20844.0,747
2024-01-10,22203.0,21991.0,785
2024-01-11,20625.0,22038.0,816
2024-01-12,21223.0,22132.0,810
2024-01-13,21671.0,21901.0,616
2024-01-14,21964.0,21374.0,827
2024-01-15,20508.0,21126.0,765
2024-01-16,19939.0,21018.0,732
2024-01-17,19462.0,21097.0,709
2024-01-18,22144.0,23055.0,709
2024-01-19,21760.0,21236.0,758
2024-01-20,25206.0,24433.0,677
2024-01-21,24546.0,25396.0,791
2024-01-22,24495.0,23328.0,803
2024-01-23,24036.0,22209.0,783
2024-01-24,23235.0,21793.0,702
2024-01-25,23354.0,22665.0,742
2024-01-26,23010.0,22648.0,803
2024-01-27,24127.0,22944.0,826
2024-01-28,24009.0,23290.0,777
2024-01-29,22943.0,22279.0,809
2024-01-30,22185.0,22010.0,708
2024-01-31,22254.0,22401.0,710
2024-02-01,22960.0,23328.0,776
2024-02-02,24694.0,23340.0,768
2024-02-03,24546.0,22501.0,699
2024-02-04,27265.0,24482.0,784
2024-02-05,27514.0,28296.0,844
2024-02-06,26933.0,25391.0,822
2024-02-07,27251.0,24198.0,771
2024-02-08,27017.0,25277.0,801
2024-02-09,25287.0,25517.0,861
2024-02-10,22328.0,21725.0,864
2024-02-11,25106.0,22297.0,706
2024-02-12,24794.0,24034.0,670
2024-02-13,24499.0,24643.0,717
2024-02-14,23751.0,22055.0,716
2024-02-15,24330.0,22032.0,771
2024-02-16,23217.0,21289.0,714
2024-02-17,24747.0,21849.0,766
2024-02-18,23980.0,23103.0,697
2024-02-19,27564.0,31570.0,991
2024-02-20,26019.0,25990.0,897
2024-02-21,27514.0,25395.0,782
2024-02-22,27112.0,24885.0,825
2024-02-23,26794.0,23551.0,768
2024-02-24,27322.0,22883.0,762
2024-02-25,26314.0,23679.0,729
2024-02-26,25857.0,24209.0,787
2024-02-27,25913.0,24590.0,651
2024-02-28,26517.0,22128.0,657
2024-02-29,25055.0,25200.0,717
2024-03-01,25424.0,25048.0,799
2024-03-02,25836.0,25547.0,814
2024-03-03,23921.0,26079.0,759
2024-03-04,24910.0,24267.0,776
2024-03-05,26317.0,26609.0,768
2024-03-06,25968.0,26022.0,725
2024-03-07,26560.0,24314.0,727
2024-03-08,26210.0,25326.0,750
2024-03-09,25870.0,24326.0,792
2024-03-10,26005.0,25142.0,776
2024-03-11,26550.0,24169.0,764
2024-03-12,24812.0,24390.0,729
2024-03-13,27238.0,24353.0,809
2024-03-14,23802.0,24906.0,779
2024-03-15,24468.0,24587.0,780
2024-03-16,24203.0,25056.0,757
2024-03-17,24643.0,25034.0,782
2024-03-18,24189.0,23972.0,790
2024-03-19,22178.0,23337.0,689
2024-03-20,22818.0,23365.0,756
2024-03-21,21261.0,23700.0,805
2024-03-22,22672.0,23491.0,734
2024-03-23,26437.0,24837.0,765
2024-03-24,25147.0,24088.0,784
2024-03-25,24847.0,24160.0,784
2024-03-26,26503.0,27517.0,856
2024-03-27,20913.0,24942.0,795
2024-03-28,25017.0,27524.0,814
2024-03-29,29974.0,31288.0,929
2024-03-30,28025.0,26677.0,838
2024-03-31,27115.0,26337.0,813
2024-04-01,26223.0,26357.0,845
2024-04-02,27633.0,25265.0,741
2024-04-03,27798.0,34075.0,873
2024-04-04,27686.0,29811.0,910
2024-04-05,27631.0,28112.0,896
2024-04-06,27790.0,27054.0,834
2024-04-07,27370.0,26380.0,803
2024-04-08,26931.0,26338.0,775
2024-04-09,23516.0,25522.0,737
2024-04-10,26392.0,25326.0,757
2024-04-11,26831.0,25302.0,755
2024-04-12,26762.0,25597.0,711
2024-04-13,26570.0,25893.0,760
2024-04-14,25629.0,25977.0,774
2024-04-15,25664.0,27344.0,791
2024-04-16,26503.0,26740.0,818
2024-04-17,27023.0,25609.0,772
2024-04-18,26147.0,25372.0,796
2024-04-19,25513.0,25951.0,804
2024-04-20,25455.0,26338.0,854
2024-04-21,27222.0,26409.0,794
2024-04-22,25927.0,25722.0,774
2024-04-23,23552.0,26036.0,751
2024-04-24,26900.0,26327.0,767
2024-04-25,27417.0,25662.0,770
2024-04-26,27452.0,25178.0,777
2024-04-27,25416.0,25174.0,793
2024-04-28,26133.0,25637.0,829
2024-04-29,25395.0,27464.0,806
2024-04-30,26982.0,26335.0,830
2024-05-01,26383.0,25009.0,744
2024-05-02,25451.0,25324.0,751
2024-05-03,24848.0,25449.0,741
2024-05-04,25110.0,24623.0,765
2024-05-05,25518.0,26206.0,825
2024-05-06,27756.0,36848.0,970
2024-05-07,27517.0,28865.0,903
2024-05-08,27108.0,27075.0,681
2024-05-09,27090.0,28444.0,661
2024-05-10,27249.0,27457.0,683
2024-05-11,25437.0,27098.0,711
2024-05-12,26892.0,28654.0,841
2024-05-13,25492.0,27966.0,816
2024-05-14,25321.0,26186.0,744
2024-05-15,25462.0,26034.0,742
2024-05-16,28239.0,26608.0,758
2024-05-17,24240.0,25481.0,777
2024-05-18,25057.0,26498.0,809
2024-05-19,28003.0,25697.0,764
2024-05-20,26732.0,25614.0,735
2024-05-21,21840.0,25015.0,740
2024-05-22,25224.0,26685.0,703
2024-05-23,24793.0,26295.0,746
2024-05-24,22211.0,25826.0,836
2024-05-25,20972.0,24550.0,799
2024-05-26,22063.0,25528.0,802
2024-05-27,27291.0,27623.0,789
2024-05-28,22557.0,23660.0,788
2024-05-29,20001.0,25120.0,823
2024-05-30,19532.0,25276.0,755
2024-05-31,21808.0,24936.0,791
2024-06-01,21038.0,25702.0,799
2024-06-02,22058.0,24817.0,865
2024-06-03,20896.0,24819.0,864
2024-06-04,20544.0,24347.0,794
2024-06-05,20217.0,24563.0,774
2024-06-06,21248.0,23980.0,798
2024-06-07,23650.0,24328.0,811
2024-06-08,23295.0,25197.0,822
2024-06-09,26573.0,25675.0,848
2024-06-10,22573.0,25847.0,853
2024-06-11,22782.0,25350.0,903
2024-06-12,21545.0,26274.0,849
2024-06-13,21602.0,26669.0,793
2024-06-14,21047.0,25129.0,858
2024-06-15,22290.0,25598.0,824
2024-06-16,24866.0,25603.0,875
2024-06-17,20950.0,24867.0,844
2024-06-18,20004.0,25407.0,761
2024-06-19,20048.0,25088.0,767
2024-06-20,21239.0,24997.0,772
2024-06-21,27219.0,26458.0,800
2024-06-22,26111.0,28845.0,836
2024-06-23,23897.0,26155.0,843
2024-06-24,23512.0,30542.0,905
2024-06-25,21497.0,25469.0,931
2024-06-26,22634.0,26726.0,910
2024-06-27,21644.0,25020.0,858
2024-06-28,25657.0,26753.0,761
2024-06-29,23880.0,28371.0,704
2024-06-30,28791.0,38093.0,862
2024-07-01,27529.0,30012.0,899
2024-07-02,28490.0,36768.0,916
2024-07-03,28834.0,31204.0,928
2024-07-04,28877.0,29539.0,901
2024-07-05,28893.0,27034.0,880
2024-07-06,27367.0,26969.0,885
2024-07-07,26300.0,25421.0,876
2024-07-08,27044.0,26277.0,888
2024-07-09,26337.0,26696.0,893
2024-07-10,25869.0,37391.0,919
2024-07-11,27037.0,30633.0,895
2024-07-12,26500.0,29071.0,922
2024-07-13,25410.0,27526.0,829
2024-07-14,28617.0,31250.0,887
2024-07-15,28797.0,30433.0,872
2024-07-16,28803.0,30531.0,923
2024-07-17,28849.0,29670.0,921
2024-07-18,28818.0,28195.0,891
2024-07-19,28580.0,28353.0,855
2024-07-20,28610.0,28554.0,883
2024-07-21,28693.0,27352.0,846
2024-07-22,27876.0,24991.0,839
2024-07-23,26463.0,27253.0,867
2024-07-24,28706.0,25989.0,853
2024-07-25,27404.0,27024.0,857
2024-07-26,27564.0,25814.0,1001
2024-07-27,27267.0,25999.0,877
2024-07-28,27517.0,26511.0,918
2024-07-29,26333.0,25319.0,1041
2024-07-30,26099.0,25855.0,918
2024-07-31,25461.0,25091.0,924
2024-08-01,25029.0,24664.0,989
2024-08-02,25610.0,25605.0,989
2024-08-03,24585.0,25693.0,960
2024-08-04,24426.0,27895.0,960
2024-08-05,24031.0,25398.0,894
2024-08-06,23757.0,25239.0,846
2024-08-07,23858.0,26593.0,820
2024-08-08,23193.0,25090.0,670
2024-08-09,24188.0,25335.0,828
2024-08-10,23846.0,25333.0,873
2024-08-11,23727.0,25319.0,908
2024-08-12,23544.0,25331.0,899
2024-08-13,23279.0,25127.0,959
2024-08-14,22915.0,24587.0,906
2024-08-15,24952.0,25317.0,907
2024-08-16,22949.0,25139.0,958
2024-08-17,22454.0,24951.0,951
2024-08-18,23303.0,24884.0,1013
2024-08-19,23045.0,25860.0,941
2024-08-20,26625.0,30933.0,967
2024-08-21,26200.0,28482.0,945
2024-08-22,25952.0,26809.0,955
2024-08-23,25568.0,25423.0,844
2024-08-24,24466.0,25749.0,756
2024-08-25,25117.0,24908.0,801
2024-08-26,25284.0,24518.0,813
2024-08-27,24297.0,25715.0,901
2024-08-28,26814.0,24753.0,861
2024-08-29,27887.0,26711.0,894
2024-08-30,28120.0,25507.0,893
2024-08-31,24188.0,25776.0,774
2024-09-01,24084.0,24625.0,754
2024-09-02,23558.0,24639.0,791
2024-09-03,22990.0,25013.0,861
2024-09-04,23311.0,25387.0,855
2024-09-05,22359.0,25098.0,893
2024-09-06,22220.0,24176.0,879
2024-09-07,23295.0,24669.0,845
2024-09-08,23745.0,25416.0,874
2024-09-09,23068.0,25674.0,859
2024-09-10,21141.0,24238.0,854
2024-09-11,24250.0,24833.0,774
2024-09-12,21302.0,26057.0,744
2024-09-13,23078.0,25478.0,846
2024-09-14,22564.0,26164.0,833
2024-09-15,23737.0,24243.0,894
2024-09-16,27214.0,25465.0,894
2024-09-17,24854.0,22802.0,868
2024-09-18,23921.0,23861.0,874
2024-09-19,23687.0,24293.0,912
2024-09-20,27711.0,25597.0,939
2024-09-21,27972.0,40479.0,884
2024-09-22,28358.0,36276.0,1007
2024-09-23,28145.0,28669.0,1051
2024-09-24,25717.0,28675.0,1108
2024-09-25,27753.0,25471.0,1140
2024-09-26,28281.0,28732.0,934
2024-09-27,27022.0,23770.0,972
2024-09-28,27271.0,24929.0,988
2024-09-29,26463.0,24813.0,939
2024-09-30,26067.0,25473.0,950
2024-10-01,25960.0,23903.0,974
2024-10-02,25284.0,24553.0,995
2024-10-03,24093.0,24467.0,1007
2024-10-04,26394.0,25147.0,1019
2024-10-05,26194.0,24279.0,1106
2024-10-06,24858.0,24497.0,1109
2024-10-07,24073.0,25168.0,1111
2024-10-08,27086.0,25164.0,968
2024-10-09,24575.0,24992.0,922
2024-10-10,23782.0,25031.0,950
2024-10-11,23469.0,24518.0,940
2024-10-12,23508.0,24393.0,950
2024-10-13,24745.0,24335.0,909
2024-10-14,24044.0,24835.0,899
2024-10-15,27764.0,28717.0,1037
2024-10-16,26248.0,26582.0,1045
2024-10-17,25038.0,25395.0,972
2024-10-18,25236.0,28319.0,939
2024-10-19,27335.0,28781.0,925
2024-10-20,28514.0,28019.0,1032
2024-10-21,27098.0,26673.0,957
2024-10-22,28613.0,38322.0,1060
2024-10-23,28169.0,30532.0,1087
2024-10-24,28059.0,28670.0,974
2024-10-25,27896.0,27248.0,976
2024-10-26,27528.0,26124.0,971
2024-10-27,26822.0,25347.0,960
2024-10-28,27928.0,25305.0,911
2024-10-29,27321.0,25241.0,900
2024-10-30,26648.0,26121.0,868
2024-10-31,25795.0,24729.0,936
2024-11-01,26749.0,29180.0,967
2024-11-02,28847.0,34332.0,1099
2024-11-03,28553.0,27661.0,1104
2024-11-04,27123.0,26749.0,1028
2024-11-05,28605.0,26089.0,994
2024-11-06,28683.0,25598.0,988
2024-11-07,27718.0,25717.0,945
2024-11-08,26764.0,25674.0,866
2024-11-09,27212.0,25176.0,867
2024-11-10,27229.0,24719.0,902
2024-11-11,27235.0,25315.0,917
2024-11-12,26030.0,24228.0,851
2024-11-13,26073.0,24777.0,779
2024-11-14,26415.0,25266.0,823
2024-11-15,25630.0,24827.0,881
2024-11-16,26434.0,24036.0,939
2024-11-17,25303.0,23776.0,937
2024-11-18,24802.0,23981.0,923
2024-11-19,22970.0,23734.0,791
2024-11-20,22525.0,23857.0,780
2024-11-21,22777.0,23336.0,714
2024-11-22,22934.0,23916.0,849
2024-11-23,23899.0,23472.0,925
2024-11-24,23369.0,23458.0,933
2024-11-25,23927.0,25704.0,874
2024-11-26,26364.0,24601.0,909
2024-11-27,26018.0,24285.0,927
2024-11-28,24256.0,24544.0,868
2024-11-29,24151.0,23847.0,839
2024-11-30,24742.0,24064.0,831
2024-12-01,25156.0,23480.0,903
2024-12-02,25064.0,24082.0,903
2024-12-03,23941.0,24146.0,788
2024-12-04,23457.0,22856.0,793
2024-12-05,22695.0,23784.0,813
2024-12-06,22957.0,23070.0,839
2024-12-07,24030.0,23357.0,849
2024-12-08,24073.0,23976.0,778
2024-12-09,23490.0,23444.0,790
2024-12-10,22151.0,23515.0,746
2024-12-11,22128.0,23874.0,782
2024-12-12,22307.0,23690.0,795
2024-12-13,22430.0,23963.0,881
2024-12-14,22854.0,22250.0,865
2024-12-15,23423.0,22327.0,866
2024-12-16,22786.0,23032.0,830
2024-12-17,21553.0,22609.0,696
2024-12-18,21251.0,25140.0,765
2024-12-19,21274.0,22832.0,806
2024-12-20,21377.0,23350.0,807
2024-12-21,22255.0,23321.0,786
2024-12-22,22433.0,22637.0,826
2024-12-23,21345.0,23059.0,816
2024-12-24,20758.0,22861.0,871
2024-12-25,22804.0,22585.0,840
2024-12-26,22752.0,23176.0,876
2024-12-27,22321.0,21721.0,837
2024-12-28,23231.0,22725.0,793
2024-12-29,22599.0,22068.0,887
2024-12-30,23207.0,22580.0,876
2024-12-31,22265.0,22881.0,906
2025-01-01,24315.0,22959.0,876
2025-01-02,23100.0,22349.0,793
2025-01-03,22510.0,22021.0,827
2025-01-04,23526.0,21200.0,808
2025-01-05,23098.0,22081.0,889
2025-01-06,22674.0,21962.0,784
2025-01-07,21585.0,20980.0,814
2025-01-08,21703.0,21008.0,827
2025-01-09,21776.0,21319.0,816
2025-01-10,22095.0,21795.0,872
2025-01-11,23041.0,22167.0,834
2025-01-12,24118.0,22703.0,826
2025-01-13,23470.0,22075.0,870
2025-01-14,22589.0,21809.0,845
2025-01-15,22603.0,22468.0,874
2025-01-16,21741.0,21533.0,864
2025-01-17,22407.0,21815.0,864
2025-01-18,23041.0,22024.0,896
2025-01-19,22868.0,21696.0,860
2025-01-20,22670.0,21454.0,885
2025-01-21,21831.0,21727.0,878
2025-01-22,21463.0,21997.0,837
2025-01-23,20822.0,22121.0,845
2025-01-24,20423.0,22528.0,860
2025-01-25,21705.0,22489.0,892
2025-01-26,21932.0,21802.0,849
2025-01-27,23236.0,22419.0,787
2025-01-28,23569.0,21543.0,762
2025-01-29,20976.0,19119.0,824
2025-01-30,22547.0,20700.0,690
2025-01-31,21777.0,23019.0,768
2025-02-01,23345.0,23343.0,730
2025-02-02,24491.0,22121.0,785
2025-02-03,22544.0,23351.0,821
2025-02-04,21256.0,22564.0,747
2025-02-05,20381.0,22692.0,781
2025-02-06,21038.0,23026.0,786
2025-02-07,22079.0,22276.0,796
2025-02-08,22751.0,22308.0,796
2025-02-09,23248.0,22858.0,921
2025-02-10,22610.0,22185.0,848
2025-02-11,21913.0,22747.0,741
2025-02-12,24957.0,22967.0,854
2025-02-13,23430.0,22084.0,860
2025-02-14,22972.0,21898.0,867
2025-02-15,21813.0,22349.0,859
2025-02-16,23532.0,22168.0,822
2025-02-17,22693.0,21655.0,788
2025-02-18,21403.0,22581.0,688
2025-02-19,21743.0,22996.0,825
2025-02-20,21834.0,21466.0,774
2025-02-21,22022.0,21575.0,758
2025-02-22,22528.0,21962.0,787
2025-02-23,22390.0,21912.0,793
2025-02-24,22143.0,21242.0,806
2025-02-25,20782.0,21843.0,731
2025-02-26,20302.0,22021.0,874
2025-02-27,21616.0,22975.0,809
2025-02-28,21439.0,22135.0,839
2025-03-01,22711.0,22360.0,839
2025-03-02,23920.0,21525.0,843
2025-03-03,26578.0,24081.0,901
2025-03-04,22289.0,26048.0,848
2025-03-05,20557.0,23652.0,852
2025-03-06,21677.0,23970.0,888
2025-03-07,21809.0,21330.0,835
2025-03-08,22847.0,21576.0,820
2025-03-09,23962.0,23411.0,857
2025-03-10,22202.0,22546.0,861
2025-03-11,21428.0,23314.0,809
2025-03-12,20948.0,23579.0,871
2025-03-13,20836.0,23227.0,898
2025-03-14,20985.0,22923.0,865
2025-03-15,23287.0,24104.0,836
2025-03-16,26439.0,24597.0,884
2025-03-17,23877.0,23123.0,859
2025-03-18,21293.0,22293.0,867
2025-03-19,20948.0,22178.0,902
2025-03-20,21506.0,22150.0,833
2025-03-21,21666.0,22602.0,853
2025-03-22,23052.0,23210.0,835
2025-03-23,23432.0,23672.0,833
2025-03-24,22049.0,23265.0,861
2025-03-25,21542.0,22791.0,862
2025-03-26,21017.0,22855.0,885
2025-03-27,23927.0,23604.0,836
2025-03-28,22642.0,23376.0,874
2025-03-29,21927.0,24284.0,920
2025-03-30,22089.0,22845.0,915
2025-03-31,21370.0,24198.0,855
2025-04-01,20594.0,23102.0,866
2025-04-02,20204.0,23072.0,893
2025-04-03,20545.0,22566.0,892
2025-04-04,21466.0,20885.0,907
2025-04-05,21796.0,22148.0,856
2025-04-06,23598.0,23163.0,907
2025-04-07,22036.0,23612.0,925
2025-04-08,20740.0,22946.0,877
2025-04-09,20438.0,22680.0,835
2025-04-10,20998.0,23364.0,793
2025-04-11,21232.0,24323.0,816
2025-04-12,23054.0,24114.0,894
2025-04-13,25610.0,28293.0,909
2025-04-14,26622.0,26697.0,896
2025-04-15,27214.0,25972.0,876
2025-04-16,25185.0,24923.0,845
2025-04-17,24205.0,26388.0,903
2025-04-18,24708.0,25112.0,923
2025-04-19,25203.0,24194.0,902
2025-04-20,24078.0,23821.0,904
2025-04-21,23809.0,23829.0,809
2025-04-22,24833.0,28441.0,796
2025-04-23,25643.0,27116.0,983
2025-04-24,24712.0,25866.0,886
2025-04-25,23312.0,26697.0,833
2025-04-26,23955.0,24892.0,825
2025-04-27,23181.0,25294.0,875
2025-04-28,21027.0,26134.0,922
2025-04-29,20704.0,24109.0,782
2025-04-30,21682.0,25713.0,779
2025-05-01,23249.0,27231.0,857
2025-05-02,26500.0,24746.0,910
2025-05-03,25163.0,25357.0,827
2025-05-04,26169.0,24015.0,909
2025-05-05,24827.0,24393.0,952
2025-05-06,23688.0,25196.0,828
2025-05-07,22914.0,25660.0,780
2025-05-08,23148.0,22571.0,804
2025-05-09,25213.0,28703.0,843
2025-05-10,27499.0,27326.0,959
2025-05-11,26417.0,27431.0,867
2025-05-12,27409.0,25574.0,848
2025-05-13,24754.0,25576.0,858
2025-05-14,23549.0,25485.0,897
2025-05-15,23271.0,24163.0,828
2025-05-16,25165.0,26542.0,814
2025-05-17,28306.0,29969.0,1083
2025-05-18,27542.0,26770.0,996
2025-05-19,27965.0,26881.0,871
2025-05-20,26948.0,25313.0,827
2025-05-21,26469.0,25671.0,827
2025-05-22,25883.0,25598.0,763
2025-05-23,25110.0,25986.0,809
2025-05-24,24684.0,24055.0,803
2025-05-25,23980.0,24382.0,856
2025-05-26,24719.0,26641.0,845
2025-05-27,25022.0,25393.0,824
2025-05-28,27655.0,25486.0,793
2025-05-29,22397.0,23686.0,830
2025-05-30,21637.0,23350.0,891
2025-05-31,21861.0,24115.0,754
2025-06-01,23543.0,24311.0,832
2025-06-02,21726.0,23606.0,845
2025-06-03,24730.0,24745.0,845
2025-06-04,21431.0,24320.0,825
2025-06-05,20708.0,24350.0,889
2025-06-06,21651.0,23589.0,853
2025-06-07,22097.0,23498.0,886
2025-06-08,22679.0,25499.0,751
2025-06-09,20888.0,24663.0,834
2025-06-10,18761.0,24898.0,752
2025-06-11,23042.0,24838.0,723
2025-06-12,27104.0,25385.0,748
2025-06-13,23677.0,26490.0,799
2025-06-14,27930.0,35068.0,979
2025-06-15,27591.0,30543.0,994
2025-06-16,26721.0,28025.0,822
2025-06-17,26383.0,24541.0,798
2025-06-18,26188.0,26402.0,837
2025-06-19,26884.0,26962.0,866
2025-06-20,25979.0,25159.0,912
2025-06-21,27280.0,25795.0,912
2025-06-22,27880.0,28607.0,1021
2025-06-23,27607.0,26223.0,920
2025-06-24,26835.0,28261.0,884
2025-06-25,27238.0,30504.0,1028
2025-06-26,27983.0,27795.0,948
2025-06-27,26886.0,27181.0,905
2025-06-28,27593.0,26243.0,838
2025-06-29,27746.0,27129.0,861
2025-06-30,27344.0,25966.0,913
2025-07-01,25776.0,25853.0,917
2025-07-02,25160.0,26363.0,904
2025-07-03,24518.0,26854.0,955
2025-07-04,23851.0,25625.0,895
2025-07-05,24455.0,25431.0,989
2025-07-06,24578.0,25418.0,982
2025-07-07,23639.0,26529.0,1003
2025-07-08,21274.0,24907.0,1019
2025-07-09,21549.0,25994.0,937
2025-07-10,19722.0,24821.0,959
2025-07-11,20803.0,25024.0,936
2025-07-12,21462.0,24907.0,912
2025-07-13,23218.0,26420.0,1009
2025-07-14,27529.0,35318.0,1058
2025-07-15,26858.0,30528.0,1040
2025-07-16,26280.0,27837.0,1024
2025-07-17,27514.0,28023.0,999
2025-07-18,27636.0,27609.0,1062
2025-07-19,27951.0,34365.0,1027
2025-07-20,27898.0,31549.0,938
2025-07-21,27812.0,29319.0,964
2025-07-22,27550.0,26970.0,904
2025-07-23,27282.0,27499.0,990
2025-07-24,27199.0,26436.0,1008
2025-07-25,26664.0,25414.0,1025
2025-07-26,26724.0,25515.0,1039
2025-07-27,26190.0,24239.0,1020
2025-07-28,25830.0,24024.0,1012
2025-07-29,26028.0,24917.0,971
2025-07-30,25443.0,24925.0,994
2025-07-31,25063.0,24166.0,998
2025-08-01,24333.0,25188.0,987
2025-08-02,25200.0,25443.0,971
2025-08-03,25776.0,25650.0,1023
2025-08-04,27514.0,30659.0,1022
2025-08-05,25590.0,28002.0,1011
2025-08-06,24372.0,26494.0,1003
2025-08-07,26449.0,26667.0,1020
2025-08-08,23804.0,25543.0,979
2025-08-09,27143.0,25780.0,940
2025-08-10,26434.0,30102.0,1023
2025-08-11,26392.0,27655.0,1043
2025-08-12,27035.0,32362.0,1062
2025-08-13,26264.0,30429.0,1048
2025-08-14,27595.0,28530.0,992
2025-08-15,27187.0,26696.0,973
2025-08-16,27282.0,26266.0,977
2025-08-17,26289.0,26205.0,1007
2025-08-18,26207.0,25872.0,1044
2025-08-19,24934.0,25934.0,989
2025-08-20,24135.0,25506.0,957
2025-08-21,23935.0,26207.0,924
2025-08-22,23679.0,25451.0,876
2025-08-23,23743.0,25538.0,983
2025-08-24,21985.0,25756.0,959
2025-08-25,24903.0,24933.0,955
2025-08-26,23759.0,25249.0,1013
2025-08-27,22901.0,25303.0,990
2025-08-28,20812.0,25259.0,913
2025-08-29,21577.0,25720.0,845
2025-08-30,22795.0,25330.0,906
2025-08-31,23812.0,25445.0,966
2025-09-01,23321.0,24629.0,911
2025-09-02,21868.0,26007.0,889
2025-09-03,21332.0,25485.0,885
2025-09-04,20796.0,25153.0,964
2025-09-05,20490.0,25655.0,926
2025-09-06,21408.0,25061.0,931
2025-09-07,22561.0,25588.0,940
2025-09-08,20162.0,24475.0,1020
2025-09-09,24183.0,26949.0,988
2025-09-10,19906.0,24598.0,943
2025-09-11,20994.0,25338.0,964
2025-09-12,22636.0,24658.0,1011
2025-09-13,24266.0,28105.0,1000
2025-09-14,24245.0,26836.0,965
2025-09-15,21656.0,25542.0,978
2025-09-16,20701.0,25056.0,877
2025-09-17,21558.0,25548.0,1001
2025-09-18,20100.0,25089.0,982
2025-09-19,20891.0,24696.0,965
2025-09-20,20850.0,25629.0,1011
2025-09-21,21388.0,24783.0,1023
2025-09-22,19098.0,24359.0,1013
2025-09-23,19147.0,24347.0,893
2025-09-24,19603.0,24130.0,951
2025-09-25,18226.0,24406.0,885
2025-09-26,19535.0,24332.0,871
2025-09-27,20705.0,24573.0,981
2025-09-28,22025.0,24268.0,1028
2025-09-29,19529.0,23768.0,1062
2025-09-30,18935.0,22322.0,1002
2025-10-01,20061.0,24481.0,911
2025-10-02,21347.0,24478.0,1019
2025-10-03,25287.0,29993.0,1036
2025-10-04,27880.0,30981.0,989
2025-10-05,26514.0,26166.0,1023
2025-10-06,25916.0,24100.0,1059
2025-10-07,27248.0,25947.0,1032
2025-10-08,25978.0,25103.0,1025
2025-10-09,25171.0,25157.0,1026
2025-10-10,24922.0,24575.0,1058
2025-10-11,24732.0,25038.0,1013
2025-10-12,24493.0,24578.0,1008
2025-10-13,23484.0,24021.0,1057
2025-10-14,24443.0,26378.0,1074
2025-10-15,24401.0,25906.0,1058
2025-10-16,24674.0,27998.0,1050
2025-10-17,25904.0,25414.0,1098
2025-10-18,26595.0,25186.0,1070
2025-10-19,25517.0,25295.0,1071
2025-10-20,25541.0,24948.0,1057
2025-10-21,25498.0,24907.0,998
2025-10-22,23541.0,22749.0,999
2025-10-23,25377.0,24846.0,1033
2025-10-24,25081.0,25752.0,1000
2025-10-25,27775.0,25098.0,1088
2025-10-26,27153.0,24285.0,1063
2025-10-27,25766.0,24140.0,1071
2025-10-28,24439.0,23573.0,1081
2025-10-29,23668.0,24395.0,1053
2025-10-30,23683.0,23760.0,1107
2025-10-31,24695.0,23908.0,1083
2025-11-01,24640.0,23905.0,1083
2025-11-02,24445.0,23888.0,1093
2025-11-03,23794.0,23656.0,1062
2025-11-04,23217.0,23220.0,1049
2025-11-05,23309.0,23679.0,1025
2025-11-06,23230.0,23809.0,1024
2025-11-07,23815.0,23829.0,1093
2025-11-08,22757.0,23593.0,1113
2025-11-09,27237.0,27258.0,1107
2025-11-10,24173.0,23946.0,1085
2025-11-11,22900.0,23729.0,1060
2025-11-12,21280.0,23898.0,1056
2025-11-13,21906.0,23816.0,1075
2025-11-14,22131.0,24303.0,1087
2025-11-15,21057.0,23761.0,956
2025-11-16,22544.0,23529.0,712
2025-11-17,21061.0,23298.0,1019
2025-11-18,20960.0,23097.0,873
2025-11-19,20830.0,23536.0,925
2025-11-20,21950.0,23426.0,1020
2025-11-21,21593.0,23231.0,936
2025-11-22,22578.0,23278.0,992
2025-11-23,22250.0,23418.0,982
2025-11-24,23794.0,23578.0,865
2025-11-25,23718.0,23241.0,941
2025-11-26,22915.0,24377.0,1017
2025-11-27,22732.0,23717.0,959
2025-11-28,22737.0,23103.0,1063
2025-11-29,23185.0,23326.0,1073
2025-11-30,23868.0,23334.0,1047
2025-12-01,23397.0,23248.0,1097
2025-12-02,22252.0,23105.0,1007
2025-12-03,22220.0,22888.0,1013
2025-12-04,21230.0,23032.0,1031
2025-12-05,23266.0,22893.0,1031
2025-12-06,24403.0,23325.0,1098
2025-12-07,23372.0,22580.0,1081
2025-12-08,22980.0,23206.0,1053
2025-12-09,19567.0,22703.0,1073
2025-12-10,22127.0,22661.0,1095
2025-12-11,20728.0,23317.0,1060
2025-12-12,22801.0,22962.0,1045
2025-12-13,24779.0,22765.0,1067
2025-12-14,23545.0,23380.0,1063
2025-12-15,18959.0,22923.0,1028
2025-12-16,19181.0,22731.0,845
2025-12-17,21600.0,23077.0,869
2025-12-18,20707.0,23023.0,988
2025-12-19,20608.0,23097.0,1046
2025-12-20,24151.0,23041.0,1073
2025-12-21,23192.0,22881.0,1094
2025-12-22,20823.0,22336.0,1001
2025-12-23,20227.0,22742.0,966
