ctprvnNm,gugunNm,beachKoreanNm,ctprvnCode,gugunCode,stnpntCode,examinOdr,examinLcSeCode,coliDetectCn,entrcccsDetectCn,examinYear,examinDe,examinKnd,examinKndKor,stbltAt,examinLcDetail,la,lo,tempbtn,examinReExamCnt
부산,기장군,일광,04,01,001,3,C,657,<1,2021,2021-07-29,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,A,5172,49,2021,2021-07-22,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,B,4611,36,2021,2021-07-22,2,개장중,적합,자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,C,3076,78,2021,2021-07-22,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,2613,153,2021,2021-07-15,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,2359,54,2021,2021-07-15,2,개장중,적합,일광바다자연산횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,2755,55,2021,2021-07-15,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,<1,5,2021,2021-06-08,1,개장전,적합,동편 화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,3,0,2021,2021-06-01,1,개장전,적합,공중화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,<1,<1,2021,2021-06-08,1,개장전,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,262,66,2022,2022-09-26,3,폐장후,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,798,445,2022,2022-09-26,3,폐장후,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,98,<1,2022,2022-09-26,3,폐장후,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,7,A,42,324,2022,2022-08-30,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,7,B,55,1178,2022,2022-08-30,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,7,C,38,452,2022,2022-08-30,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,A,106,49,2022,2022-08-16,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,B,345,136,2022,2022-08-16,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,C,422,141,2022,2022-08-16,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,A,109,5,2022,2022-08-09,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,B,41,<1,2022,2022-08-09,2,개장중,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,A,26,393,2022,2022-08-03,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,B,16,63,2022,2022-08-03,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,C,1,10,2022,2022-08-03,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,A,5,30,2022,2022-07-26,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,B,10,97,2022,2022-07-26,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,C,91,826,2022,2022-07-26,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,A,21,341,2022,2022-07-20,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,B,10,341,2022,2022-07-20,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,C,21,556,2022,2022-07-20,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,10,211,2022,2022-07-07,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,5,30,2022,2022-07-07,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,1,41,2022,2022-07-07,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
