date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,month,is_summer,정관사업단_vol,정관사업단_vol_1d_lag,정관사업단_vol_3d_sum_lag,log_ecoli
2015-07-16,,1.0,31.0,0,0.0,21.429166666666664,28.195833333333336,0.0,5.1,82.6,23.945833333333336,21.429166666666664,10.174999999999999,7.0,1.0,20254.0,23893.0,77664.0,3.4657359027997265
2015-07-16,,1.0,20.0,0,0.0,21.429166666666664,28.195833333333336,0.0,5.1,82.6,23.945833333333336,21.429166666666664,10.174999999999999,7.0,1.0,20254.0,23893.0,77664.0,3.044522437723423
2015-07-02,,1.0,86.0,0,0.0,21.75,8.291666666666666,2.4000000000000004,42.099999999999994,42.29999999999999,22.070833333333336,21.75,12.9125,7.0,1.0,20883.0,22248.0,65149.0,4.465908118654584
2015-07-02,,1.0,98.0,0,0.0,21.75,8.291666666666666,2.4000000000000004,42.099999999999994,42.29999999999999,22.070833333333336,21.75,12.9125,7.0,1.0,20883.0,22248.0,65149.0,4.59511985013459
2015-07-02,,1.0,98.0,0,0.0,21.75,8.291666666666666,2.4000000000000004,42.099999999999994,42.29999999999999,22.070833333333336,21.75,12.9125,7.0,1.0,20883.0,22248.0,65149.0,4.59511985013459
2015-06-16,,1.0,2300.0,1,1.3,21.212500000000002,5.929166666666667,0.3,1.299999999999993,4.0999999999999925,21.508333333333336,21.212500000000002,11.775,6.0,0.0,20941.0,20473.0,62495.0,7.741099090035366
2015-06-16,,1.0,2400.0,1,1.3,21.212500000000002,5.929166666666667,0.3,1.299999999999993,4.0999999999999925,21.508333333333336,21.212500000000002,11.775,6.0,0.0,20941.0,20473.0,62495.0,7.783640596221253
2015-06-16,,1.0,780.0,1,1.3,21.212500000000002,5.929166666666667,0.3,1.299999999999993,4.0999999999999925,21.508333333333336,21.212500000000002,11.775,6.0,0.0,20941.0,20473.0,62495.0,6.660575149839686
2016-10-04,,1.0,130.0,0,0.3,22.483333333333334,17.691666666666666,0.0,8.5,55.5,24.1875,22.483333333333334,9.858333333333333,10.0,0.0,25079.0,24723.0,77986.0,4.875197323201151
2016-10-04,,1.0,150.0,0,0.3,22.483333333333334,17.691666666666666,0.0,8.5,55.5,24.1875,22.483333333333334,9.858333333333333,10.0,0.0,25079.0,24723.0,77986.0,5.017279836814924
